segregation_id,date,user_id,material_type,processed_qty,remaining_qty,status
4160,2023-03-01 00:00:00,1,Paper,267.256,66.814,Pending
4161,2023-11-27 00:00:00,79,Paper,50,12.5,Pending
4162,2024-01-04 00:00:00,88,Metal,279,69.75,Pending
4163,2024-01-22 00:00:00,93,Glass,17.384,4.346,Pending
4164,2023-02-18 00:00:00,2,Glass,146.952,36.738,Pending
4165,2023-04-01 00:00:00,19,Organic,143.008,35.752,Completed
4166,2024-01-09 00:00:00,93,Paper,320.616,80.154,Completed
4167,2023-07-17 00:00:00,45,Organic,175.376,43.844,Completed
4168,2023-10-27 00:00:00,83,Organic,279.632,69.908,Rejected
4169,2023-04-10 00:00:00,52,Metal,365.832,91.458,Completed
4170,2024-01-01 00:00:00,23,Glass,185.784,46.446,Completed
4171,2023-08-17 00:00:00,49,Plastic,320.432,80.108,Completed
4172,2023-05-03 00:00:00,49,Metal,93.04,23.26,Pending
4173,2023-08-03 00:00:00,79,Metal,274.208,68.552,Rejected
4174,2023-10-17 00:00:00,42,Organic,63.224,15.806,Rejected
4175,2023-12-23 00:00:00,63,Metal,240.296,60.074,Pending
4176,2023-03-30 00:00:00,78,Organic,360.144,90.036,Pending
4177,2023-06-29 00:00:00,26,Glass,330.472,82.618,Pending
4178,2023-04-01 00:00:00,12,Paper,376.84,94.21,Rejected
4179,2023-11-25 00:00:00,11,Metal,314.624,78.656,Pending
4180,2024-01-11 00:00:00,25,Metal,369.608,92.402,Completed
4181,2023-04-14 00:00:00,86,Glass,192.224,48.056,Completed
4182,2023-06-23 00:00:00,20,Glass,201.816,50.454,Completed
4183,2023-09-20 00:00:00,3,Organic,225.632,56.408,Rejected
4184,2024-03-18 00:00:00,12,Organic,279.52,69.88,Completed
4185,2024-01-16 00:00:00,100,Glass,268.656,67.164,Pending
4186,2023-09-18 00:00:00,12,Plastic,111.008,27.752,Completed
4187,2023-07-11 00:00:00,65,Metal,358.76,89.69,Completed
4188,2023-03-31 00:00:00,82,Paper,326.232,81.558,Pending
4189,2023-03-04 00:00:00,24,Metal,280.92,70.23,Rejected
4190,2023-08-17 00:00:00,20,Plastic,297.92,74.48,Completed
4191,2023-06-20 00:00:00,99,Plastic,214.168,53.542,Rejected
4192,2023-11-13 00:00:00,32,Paper,234.704,58.676,Pending
4193,2023-09-04 00:00:00,29,Glass,289.568,72.392,Rejected
4194,2023-12-30 00:00:00,21,Organic,199.52,49.88,Pending
4195,2023-05-13 00:00:00,73,Plastic,122.736,30.684,Rejected
4196,2023-05-13 00:00:00,74,Glass,178.568,44.642,Rejected
4197,2023-05-03 00:00:00,7,Paper,377.36,94.34,Completed
4198,2023-09-18 00:00:00,63,Metal,96.464,24.116,Completed
4199,2023-07-30 00:00:00,55,Metal,28.936,7.234,Completed
4200,2023-12-28 00:00:00,80,Paper,125.144,31.286,Rejected
4201,2023-11-17 00:00:00,9,Organic,179.144,44.786,Rejected
4202,2023-04-09 00:00:00,35,Organic,307.536,76.884,Pending
4203,2023-08-21 00:00:00,42,Plastic,236.44,59.11,Pending
4204,2023-08-09 00:00:00,45,Organic,18.376,4.594,Pending
4205,2023-06-24 00:00:00,89,Paper,349.208,87.302,Pending
4206,2024-03-21 00:00:00,52,Paper,133.464,33.366,Rejected
4207,2023-06-30 00:00:00,16,Plastic,311.936,77.984,Rejected
4208,2023-04-08 00:00:00,37,Organic,225.128,56.282,Rejected
4209,2023-06-12 00:00:00,46,Paper,86.664,21.666,Pending
4210,2023-06-13 00:00:00,95,Glass,373.24,93.31,Pending
4211,2023-11-17 00:00:00,100,Organic,50,12.5,Pending
4212,2023-02-23 00:00:00,54,Glass,314.104,78.526,Pending
4213,2023-10-12 00:00:00,77,Paper,161.784,40.446,Completed
4214,2023-12-04 00:00:00,52,Paper,234.568,58.642,Completed
4215,2024-02-25 00:00:00,27,Metal,246.872,61.718,Pending
4216,2023-12-31 00:00:00,49,Glass,272.328,68.082,Rejected
4217,2023-07-08 00:00:00,13,Paper,320.712,80.178,Pending
4218,2023-07-20 00:00:00,88,Paper,144.304,36.076,Pending
4219,2023-06-24 00:00:00,69,Metal,307.328,76.832,Completed
4220,2023-05-25 00:00:00,58,Paper,283.4,70.85,Pending
4221,2023-10-23 00:00:00,68,Plastic,224.68,56.17,Rejected
4222,2023-07-31 00:00:00,38,Metal,48.16,12.04,Rejected
4223,2023-09-19 00:00:00,86,Glass,370.32,92.58,Pending
4224,2023-07-30 00:00:00,42,Paper,124.336,31.084,Pending
4225,2024-03-26 00:00:00,55,Organic,243.816,60.954,Pending
4226,2023-10-27 00:00:00,94,Paper,315.64,78.91,Rejected
4227,2023-12-28 00:00:00,99,Glass,262.728,65.682,Pending
4228,2023-09-24 00:00:00,58,Organic,111.568,27.892,Rejected
4229,2023-05-31 00:00:00,40,Plastic,321.928,80.482,Pending
4230,2023-02-03 00:00:00,100,Metal,186.08,46.52,Completed
4231,2023-01-08 00:00:00,92,Organic,46.6,11.65,Pending
4232,2023-06-12 00:00:00,26,Organic,132,33,Rejected
4233,2024-01-27 00:00:00,24,Metal,325.704,81.426,Completed
4234,2024-01-09 00:00:00,29,Glass,289.432,72.358,Completed
4235,2023-09-10 00:00:00,33,Glass,16.648,4.162,Completed
4236,2023-03-16 00:00:00,17,Organic,136.952,34.238,Completed
4237,2023-01-10 00:00:00,6,Organic,26.184,6.546,Completed
4238,2023-04-10 00:00:00,33,Plastic,371.184,92.796,Pending
4239,2023-12-25 00:00:00,10,Plastic,370.568,92.642,Pending
4240,2023-11-19 00:00:00,100,Metal,364.632,91.158,Pending
4241,2024-01-20 00:00:00,16,Paper,344.304,86.076,Rejected
4242,2024-01-23 00:00:00,93,Organic,56.848,14.212,Completed
4243,2023-05-02 00:00:00,37,Organic,371.84,92.96,Pending
4244,2023-08-07 00:00:00,22,Organic,270.064,67.516,Rejected
4245,2023-10-25 00:00:00,90,Metal,377.344,94.336,Rejected
4246,2023-05-07 00:00:00,92,Paper,89.936,22.484,Rejected
4247,2023-03-03 00:00:00,69,Metal,260.776,65.194,Rejected
4248,2023-04-08 00:00:00,29,Glass,373.376,93.344,Pending
4249,2024-02-28 00:00:00,31,Organic,65.68,16.42,Pending
4250,2023-02-17 00:00:00,38,Plastic,185.704,46.426,Pending
4251,2023-07-10 00:00:00,33,Paper,69.84,17.46,Rejected
4252,2023-02-27 00:00:00,2,Metal,363.392,90.848,Completed
4253,2024-01-19 00:00:00,54,Organic,25.664,6.416,Rejected
4254,2023-02-11 00:00:00,52,Paper,78.68,19.67,Pending
4255,2024-01-22 00:00:00,9,Glass,24.216,6.054,Pending
4256,2023-03-22 00:00:00,79,Metal,181.592,45.398,Completed
4257,2023-09-22 00:00:00,63,Paper,387.92,96.98,Rejected
4258,2023-02-03 00:00:00,60,Plastic,366.272,91.568,Completed
4259,2023-12-29 00:00:00,61,Metal,130.896,32.724,Rejected
4260,2023-12-01 00:00:00,72,Plastic,123.784,30.946,Pending
4261,2023-07-22 00:00:00,8,Glass,187.952,46.988,Rejected
4262,2023-07-15 00:00:00,6,Glass,192.736,48.184,Rejected
4263,2023-09-02 00:00:00,75,Organic,44.712,11.178,Pending
4264,2023-01-26 00:00:00,22,Paper,174.968,43.742,Rejected
4265,2023-11-18 00:00:00,84,Metal,164.344,41.086,Completed
4266,2023-01-20 00:00:00,41,Metal,253.768,63.442,Pending
4267,2023-07-22 00:00:00,35,Glass,95.704,23.926,Completed
4268,2024-01-02 00:00:00,22,Organic,339.808,84.952,Pending
4269,2024-01-18 00:00:00,75,Organic,360.2,90.05,Rejected
4270,2023-12-31 00:00:00,59,Paper,158.08,39.52,Rejected
4271,2023-12-27 00:00:00,39,Paper,117.168,29.292,Pending
4272,2023-01-16 00:00:00,30,Plastic,221.192,55.298,Completed
4273,2024-03-16 00:00:00,2,Glass,159.848,39.962,Pending
4274,2023-09-09 00:00:00,95,Paper,103.52,25.88,Pending
4275,2023-02-12 00:00:00,85,Metal,368.088,92.022,Pending
4276,2023-09-16 00:00:00,35,Plastic,118.96,29.74,Completed
4277,2023-10-31 00:00:00,2,Glass,290.344,72.586,Pending
4278,2023-01-29 00:00:00,76,Organic,157.456,39.364,Completed
4279,2023-03-07 00:00:00,27,Organic,383.376,95.844,Pending
4280,2023-01-17 00:00:00,61,Organic,15.024,3.756,Rejected
4281,2023-11-08 00:00:00,21,Organic,100.848,25.212,Rejected
4282,2023-03-10 00:00:00,54,Organic,54.624,13.656,Rejected
4283,2023-10-20 00:00:00,14,Paper,292.448,73.112,Pending
4284,2023-06-14 00:00:00,35,Glass,189.912,47.478,Completed
4285,2024-01-03 00:00:00,74,Plastic,55.44,13.86,Rejected
4286,2023-10-27 00:00:00,98,Metal,215.848,53.962,Completed
4287,2023-08-03 00:00:00,92,Organic,329.048,82.262,Pending
4288,2023-06-08 00:00:00,52,Glass,51.208,12.802,Completed
4289,2023-12-15 00:00:00,65,Plastic,198.744,49.686,Rejected
4290,2023-02-25 00:00:00,14,Paper,164.288,41.072,Completed
4291,2023-03-13 00:00:00,75,Glass,146.16,36.54,Completed
4292,2023-01-14 00:00:00,32,Glass,19.232,4.808,Completed
4293,2024-01-04 00:00:00,49,Metal,342.008,85.502,Pending
4294,2024-02-08 00:00:00,76,Paper,321.32,80.33,Rejected
4295,2023-07-05 00:00:00,46,Metal,379.528,94.882,Completed
4296,2023-04-20 00:00:00,20,Metal,207.672,51.918,Pending
4297,2023-03-14 00:00:00,32,Paper,27.784,6.946,Rejected
4298,2023-04-03 00:00:00,26,Plastic,38.064,9.516,Completed
4299,2023-07-27 00:00:00,9,Organic,352.84,88.21,Completed
4300,2023-09-16 00:00:00,2,Paper,124.52,31.13,Pending
4301,2023-08-28 00:00:00,83,Plastic,150.504,37.626,Rejected
4302,2023-08-18 00:00:00,25,Paper,64.48,16.12,Pending
4303,2023-03-20 00:00:00,35,Glass,99.552,24.888,Rejected
4304,2024-03-19 00:00:00,100,Glass,132.296,33.074,Rejected
4305,2024-03-08 00:00:00,74,Plastic,107.976,26.994,Completed
4306,2023-12-11 00:00:00,74,Glass,120.912,30.228,Completed
4307,2023-08-03 00:00:00,56,Paper,11.768,2.942,Rejected
4308,2023-12-12 00:00:00,61,Metal,264.824,66.206,Pending
4309,2024-01-04 00:00:00,68,Plastic,185.36,46.34,Completed
4310,2023-02-24 00:00:00,26,Organic,57.056,14.264,Completed
4311,2023-05-26 00:00:00,57,Glass,187.768,46.942,Rejected
4312,2023-05-01 00:00:00,96,Paper,300.232,75.058,Rejected
4313,2024-02-03 00:00:00,12,Metal,217.688,54.422,Completed
4314,2023-09-18 00:00:00,69,Organic,264.368,66.092,Pending
4315,2023-09-21 00:00:00,51,Plastic,308.568,77.142,Completed
4316,2023-07-11 00:00:00,71,Organic,209.216,52.304,Rejected
4317,2023-01-11 00:00:00,99,Glass,43.272,10.818,Pending
4318,2023-07-18 00:00:00,3,Paper,78,19.5,Completed
4319,2023-08-17 00:00:00,42,Organic,125.072,31.268,Completed
4320,2024-03-15 00:00:00,52,Paper,374.024,93.506,Pending
4321,2023-12-22 00:00:00,71,Paper,343.52,85.88,Completed
4322,2023-06-24 00:00:00,64,Plastic,275.24,68.81,Rejected
4323,2023-05-25 00:00:00,7,Plastic,349.928,87.482,Pending
4324,2023-01-03 00:00:00,69,Plastic,351.128,87.782,Rejected
4325,2023-11-18 00:00:00,66,Plastic,274.624,68.656,Completed
4326,2023-10-01 00:00:00,46,Paper,8.064,2.016,Pending
4327,2023-12-25 00:00:00,48,Metal,53.088,13.272,Rejected
4328,2023-12-05 00:00:00,20,Paper,254.536,63.634,Completed
4329,2023-07-10 00:00:00,33,Organic,109.264,27.316,Completed
4330,2023-01-03 00:00:00,16,Plastic,296.792,74.198,Rejected
4331,2024-03-08 00:00:00,38,Paper,76.736,19.184,Pending
4332,2024-03-09 00:00:00,65,Organic,106.704,26.676,Rejected
4333,2023-09-20 00:00:00,74,Metal,39.408,9.852,Completed
4334,2023-03-24 00:00:00,82,Glass,128.752,32.188,Completed
4335,2024-02-25 00:00:00,78,Metal,388.584,97.146,Completed
4336,2023-09-23 00:00:00,45,Plastic,246.16,61.54,Rejected
4337,2023-06-23 00:00:00,73,Plastic,36.696,9.174,Completed
4338,2023-03-07 00:00:00,77,Paper,180.28,45.07,Completed
4339,2023-10-11 00:00:00,19,Metal,151.752,37.938,Rejected
4340,2023-12-27 00:00:00,34,Organic,173.288,43.322,Rejected
4341,2023-06-25 00:00:00,79,Glass,74.696,18.674,Rejected
4342,2024-01-14 00:00:00,2,Metal,149.584,37.396,Completed
4343,2024-01-21 00:00:00,82,Paper,375.92,93.98,Completed
4344,2023-11-12 00:00:00,76,Paper,101.096,25.274,Pending
4345,2023-10-17 00:00:00,23,Paper,184.328,46.082,Completed
4346,2024-02-09 00:00:00,67,Glass,23.104,5.776,Rejected
4347,2023-08-14 00:00:00,67,Metal,52.592,13.148,Completed
4348,2023-12-29 00:00:00,96,Plastic,149.6,37.4,Completed
4349,2023-11-12 00:00:00,42,Glass,390.144,97.536,Completed
4350,2023-03-25 00:00:00,14,Organic,121.488,30.372,Completed
4351,2023-11-24 00:00:00,75,Metal,368.68,92.17,Rejected
4352,2023-12-28 00:00:00,15,Organic,303.76,75.94,Pending
4353,2023-02-06 00:00:00,54,Plastic,337.76,84.44,Pending
4354,2024-03-17 00:00:00,39,Plastic,336.896,84.224,Completed
4355,2024-02-11 00:00:00,36,Plastic,113.544,28.386,Pending
4356,2024-01-08 00:00:00,80,Paper,154.032,38.508,Pending
4357,2023-08-02 00:00:00,100,Metal,244.208,61.052,Rejected
4358,2023-04-06 00:00:00,71,Plastic,108.064,27.016,Rejected
4359,2023-04-14 00:00:00,4,Metal,379.544,94.886,Pending
4360,2023-06-15 00:00:00,55,Metal,193.112,48.278,Completed
4361,2023-05-17 00:00:00,80,Paper,306.576,76.644,Pending
4362,2024-02-25 00:00:00,87,Glass,304.84,76.21,Rejected
4363,2023-01-12 00:00:00,60,Metal,129.344,32.336,Completed
4364,2024-02-25 00:00:00,94,Plastic,330.48,82.62,Pending
4365,2023-06-08 00:00:00,77,Glass,274.128,68.532,Pending
4366,2023-07-03 00:00:00,83,Organic,94.064,23.516,Completed
4367,2024-01-20 00:00:00,99,Organic,334.384,83.596,Completed
4368,2023-11-30 00:00:00,78,Plastic,214.6,53.65,Rejected
4369,2023-04-09 00:00:00,82,Paper,365.624,91.406,Rejected
4370,2023-07-01 00:00:00,6,Metal,17.6,4.4,Completed
4371,2023-08-14 00:00:00,54,Metal,374.472,93.618,Completed
4372,2023-01-18 00:00:00,4,Plastic,332.096,83.024,Pending
4373,2024-01-17 00:00:00,40,Paper,323.4,80.85,Completed
4374,2023-01-23 00:00:00,94,Glass,339.12,84.78,Rejected
4375,2023-02-20 00:00:00,75,Plastic,225.752,56.438,Rejected
4376,2023-10-12 00:00:00,71,Organic,102.584,25.646,Rejected
4377,2023-10-25 00:00:00,73,Glass,31.176,7.794,Rejected
4378,2023-05-20 00:00:00,93,Paper,178.448,44.612,Rejected
4379,2023-08-18 00:00:00,64,Glass,285.76,71.44,Completed
4380,2024-03-10 00:00:00,13,Glass,31.464,7.866,Rejected
4381,2023-10-18 00:00:00,28,Metal,209.144,52.286,Completed
4382,2023-04-12 00:00:00,21,Glass,280.096,70.024,Completed
4383,2023-04-25 00:00:00,66,Organic,218.16,54.54,Rejected
4384,2023-04-08 00:00:00,31,Glass,138.872,34.718,Pending
4385,2023-05-20 00:00:00,48,Organic,366.616,91.654,Pending
4386,2023-08-04 00:00:00,97,Organic,94.432,23.608,Pending
4387,2023-11-21 00:00:00,18,Metal,68.304,17.076,Completed
4388,2023-04-24 00:00:00,48,Paper,275.992,68.998,Rejected
4389,2023-10-27 00:00:00,5,Glass,396.24,99.06,Pending
4390,2024-01-16 00:00:00,89,Plastic,261.608,65.402,Completed
4391,2023-10-04 00:00:00,9,Plastic,137.464,34.366,Rejected
4392,2023-09-28 00:00:00,26,Metal,172.624,43.156,Rejected
4393,2023-11-08 00:00:00,81,Organic,90.648,22.662,Pending
4394,2024-01-03 00:00:00,94,Glass,337.624,84.406,Rejected
4395,2023-09-28 00:00:00,62,Plastic,181.656,45.414,Rejected
4396,2023-05-11 00:00:00,26,Organic,10.144,2.536,Pending
4397,2023-02-08 00:00:00,18,Metal,86.68,21.67,Completed
4398,2023-07-26 00:00:00,64,Metal,315.472,78.868,Rejected
4399,2023-10-17 00:00:00,85,Plastic,335.448,83.862,Rejected
4400,2023-09-15 00:00:00,61,Metal,324.032,81.008,Rejected
4401,2024-02-21 00:00:00,5,Paper,164.784,41.196,Completed
4402,2023-01-11 00:00:00,63,Paper,154.168,38.542,Rejected
4403,2023-10-15 00:00:00,80,Glass,200.472,50.118,Completed
4404,2023-12-16 00:00:00,31,Paper,88.744,22.186,Pending
4405,2024-03-24 00:00:00,22,Metal,219.232,54.808,Rejected
4406,2023-11-15 00:00:00,78,Plastic,361.024,90.256,Completed
4407,2023-07-25 00:00:00,16,Organic,336.2,84.05,Rejected
4408,2023-04-19 00:00:00,11,Metal,39.336,9.834,Pending
4409,2023-01-08 00:00:00,93,Glass,177.888,44.472,Completed
4410,2024-03-05 00:00:00,57,Plastic,145.152,36.288,Completed
4411,2023-02-07 00:00:00,56,Glass,308.76,77.19,Rejected
4412,2023-12-13 00:00:00,32,Metal,306.856,76.714,Pending
4413,2023-11-10 00:00:00,87,Organic,134,33.5,Pending
4414,2024-02-07 00:00:00,16,Metal,287.088,71.772,Rejected
4415,2023-02-12 00:00:00,71,Plastic,215.528,53.882,Completed
4416,2024-01-31 00:00:00,13,Paper,203.592,50.898,Completed
4417,2024-02-24 00:00:00,60,Paper,247.856,61.964,Rejected
4418,2023-02-10 00:00:00,53,Paper,18.224,4.556,Completed
4419,2023-02-25 00:00:00,1,Paper,387.12,96.78,Rejected
4420,2023-01-21 00:00:00,97,Metal,320.624,80.156,Pending
4421,2023-11-19 00:00:00,11,Glass,378.12,94.53,Pending
4422,2023-12-30 00:00:00,33,Organic,180.824,45.206,Pending
4423,2023-05-07 00:00:00,98,Plastic,103.632,25.908,Rejected
4424,2023-07-06 00:00:00,16,Organic,108.104,27.026,Pending
4425,2024-01-27 00:00:00,69,Paper,353.408,88.352,Pending
4426,2023-01-01 00:00:00,1,Glass,250.696,62.674,Completed
4427,2024-01-24 00:00:00,72,Plastic,381.4,95.35,Completed
4428,2024-01-04 00:00:00,43,Glass,222.248,55.562,Rejected
4429,2024-03-25 00:00:00,11,Organic,23.216,5.804,Pending
4430,2023-08-26 00:00:00,88,Organic,368.8,92.2,Pending
4431,2023-10-09 00:00:00,18,Plastic,370.536,92.634,Pending
4432,2023-08-30 00:00:00,83,Organic,263.32,65.83,Completed
4433,2023-11-12 00:00:00,22,Metal,218.192,54.548,Rejected
4434,2023-11-07 00:00:00,27,Plastic,201.824,50.456,Rejected
4435,2023-04-08 00:00:00,10,Organic,215.872,53.968,Completed
4436,2023-07-15 00:00:00,1,Plastic,39.576,9.894,Completed
4437,2023-11-01 00:00:00,80,Plastic,77.008,19.252,Pending
4438,2023-12-04 00:00:00,8,Organic,116.768,29.192,Rejected
4439,2023-06-07 00:00:00,75,Paper,227.776,56.944,Pending
4440,2023-05-04 00:00:00,54,Paper,250.64,62.66,Completed
4441,2023-09-19 00:00:00,95,Paper,276.704,69.176,Rejected
4442,2023-02-03 00:00:00,63,Plastic,398.16,99.54,Completed
4443,2024-01-10 00:00:00,5,Metal,364.92,91.23,Completed
4444,2023-12-26 00:00:00,27,Plastic,84.704,21.176,Rejected
4445,2023-12-15 00:00:00,85,Organic,313.656,78.414,Rejected
4446,2023-01-15 00:00:00,98,Metal,387.192,96.798,Rejected
4447,2023-08-26 00:00:00,79,Organic,172.552,43.138,Rejected
4448,2023-05-30 00:00:00,47,Paper,255.312,63.828,Completed
4449,2023-01-27 00:00:00,85,Glass,185.192,46.298,Completed
4450,2023-08-22 00:00:00,30,Plastic,137.096,34.274,Completed
4451,2024-01-19 00:00:00,40,Organic,65.256,16.314,Rejected
4452,2023-01-29 00:00:00,19,Paper,120.848,30.212,Rejected
4453,2023-06-30 00:00:00,77,Glass,311.368,77.842,Pending
4454,2023-05-31 00:00:00,38,Plastic,378.4,94.6,Completed
4455,2023-02-19 00:00:00,86,Organic,339.448,84.862,Completed
4456,2023-11-12 00:00:00,55,Organic,160.528,40.132,Completed
4457,2023-04-24 00:00:00,64,Paper,295.472,73.868,Rejected
4458,2023-02-16 00:00:00,37,Organic,173.632,43.408,Completed
4459,2023-11-10 00:00:00,93,Plastic,230.96,57.74,Rejected
4460,2024-01-14 00:00:00,59,Paper,176.88,44.22,Completed
4461,2023-09-11 00:00:00,81,Plastic,357.544,89.386,Pending
4462,2023-06-10 00:00:00,87,Metal,57.36,14.34,Completed
4463,2024-03-14 00:00:00,99,Plastic,239.312,59.828,Completed
4464,2023-06-20 00:00:00,21,Organic,294.032,73.508,Completed
4465,2023-08-15 00:00:00,95,Glass,331.072,82.768,Rejected
4466,2023-04-18 00:00:00,10,Glass,261.472,65.368,Completed
4467,2024-01-18 00:00:00,4,Glass,146.432,36.608,Completed
4468,2023-10-16 00:00:00,67,Paper,224.952,56.238,Pending
4469,2023-03-21 00:00:00,48,Organic,240.984,60.246,Rejected
4470,2023-07-28 00:00:00,80,Metal,234.376,58.594,Pending
4471,2023-11-07 00:00:00,68,Metal,337.104,84.276,Pending
4472,2023-02-04 00:00:00,74,Organic,197.656,49.414,Rejected
4473,2023-05-16 00:00:00,72,Paper,169.464,42.366,Rejected
4474,2023-03-04 00:00:00,3,Plastic,69.072,17.268,Pending
4475,2023-10-15 00:00:00,79,Glass,264.816,66.204,Pending
4476,2023-01-19 00:00:00,50,Plastic,190.856,47.714,Completed
4477,2023-06-07 00:00:00,20,Paper,101.064,25.266,Rejected
4478,2023-06-25 00:00:00,100,Metal,130,32.5,Pending
4479,2023-09-19 00:00:00,10,Metal,30.032,7.508,Pending
4480,2024-02-16 00:00:00,3,Metal,135.536,33.884,Completed
4481,2024-03-19 00:00:00,24,Paper,383.624,95.906,Completed
4482,2024-01-08 00:00:00,9,Plastic,70.912,17.728,Completed
4483,2023-03-06 00:00:00,71,Organic,300.92,75.23,Completed
4484,2023-11-09 00:00:00,8,Glass,61.576,15.394,Rejected
4485,2023-01-23 00:00:00,68,Paper,254.456,63.614,Completed
4486,2024-03-02 00:00:00,68,Metal,93.68,23.42,Pending
4487,2023-01-14 00:00:00,47,Organic,226.512,56.628,Pending
4488,2023-04-08 00:00:00,11,Metal,304.808,76.202,Completed
4489,2023-08-04 00:00:00,31,Glass,130.168,32.542,Rejected
4490,2023-04-01 00:00:00,12,Plastic,307.432,76.858,Pending
4491,2023-11-08 00:00:00,47,Glass,155.88,38.97,Pending
4492,2023-11-24 00:00:00,37,Plastic,303.456,75.864,Completed
4493,2023-05-15 00:00:00,17,Organic,374.416,93.604,Pending
4494,2023-02-08 00:00:00,14,Metal,193.344,48.336,Pending
4495,2023-12-07 00:00:00,64,Glass,398.408,99.602,Completed
4496,2023-02-16 00:00:00,68,Paper,12.416,3.104,Completed
4497,2023-02-28 00:00:00,71,Plastic,98.624,24.656,Pending
4498,2023-03-21 00:00:00,30,Glass,169.112,42.278,Completed
4499,2024-02-17 00:00:00,19,Metal,209.016,52.254,Completed
4500,2023-11-13 00:00:00,33,Paper,316.912,79.228,Completed
4501,2023-09-20 00:00:00,27,Glass,322.104,80.526,Completed
4502,2023-05-30 00:00:00,40,Metal,36.688,9.172,Rejected
4503,2023-01-28 00:00:00,93,Glass,263.696,65.924,Rejected
4504,2023-04-21 00:00:00,62,Plastic,15.088,3.772,Completed
4505,2023-05-01 00:00:00,88,Paper,319.048,79.762,Rejected
4506,2023-03-28 00:00:00,60,Paper,191.272,47.818,Pending
4507,2023-01-28 00:00:00,36,Organic,164.216,41.054,Pending
4508,2024-02-03 00:00:00,84,Metal,85.168,21.292,Completed
4509,2023-02-22 00:00:00,86,Glass,318.712,79.678,Completed
4510,2023-07-23 00:00:00,76,Metal,165.888,41.472,Rejected
4511,2023-01-31 00:00:00,71,Paper,296.92,74.23,Pending
4512,2024-03-10 00:00:00,96,Paper,283.2,70.8,Completed
4513,2024-01-02 00:00:00,66,Glass,123.184,30.796,Pending
4514,2024-03-12 00:00:00,47,Organic,100.28,25.07,Pending
4515,2023-01-13 00:00:00,38,Glass,194.328,48.582,Pending
4516,2023-01-08 00:00:00,91,Paper,82.368,20.592,Pending
4517,2024-01-09 00:00:00,22,Metal,114.624,28.656,Pending
4518,2024-01-19 00:00:00,90,Glass,214.424,53.606,Completed
4519,2024-02-20 00:00:00,84,Organic,154.864,38.716,Pending
4520,2023-12-12 00:00:00,68,Metal,44.68,11.17,Pending
4521,2023-03-14 00:00:00,53,Organic,376.072,94.018,Completed
4522,2024-03-05 00:00:00,8,Paper,162.264,40.566,Pending
4523,2023-10-26 00:00:00,29,Organic,356.392,89.098,Pending
4524,2023-12-21 00:00:00,9,Paper,221.28,55.32,Pending
4525,2023-03-19 00:00:00,89,Organic,83.592,20.898,Pending
4526,2023-09-01 00:00:00,52,Paper,14.4,3.6,Completed
4527,2023-04-27 00:00:00,31,Plastic,331.376,82.844,Completed
4528,2024-02-26 00:00:00,72,Metal,52.128,13.032,Completed
4529,2023-03-06 00:00:00,44,Organic,304.68,76.17,Completed
4530,2024-03-11 00:00:00,73,Glass,391.096,97.774,Rejected
4531,2023-12-01 00:00:00,96,Plastic,213.728,53.432,Pending
4532,2024-01-09 00:00:00,59,Metal,328.92,82.23,Pending
4533,2024-03-17 00:00:00,62,Paper,64.928,16.232,Rejected
4534,2023-10-15 00:00:00,14,Plastic,78.304,19.576,Completed
4535,2023-08-11 00:00:00,70,Paper,294.696,73.674,Rejected
4536,2024-01-25 00:00:00,42,Metal,342.4,85.6,Rejected
4537,2023-04-01 00:00:00,38,Organic,197.4,49.35,Completed
4538,2023-11-05 00:00:00,47,Paper,164,41,Pending
4539,2024-02-27 00:00:00,80,Plastic,15.872,3.968,Rejected
4540,2024-03-15 00:00:00,87,Organic,181.976,45.494,Pending
4541,2023-08-31 00:00:00,7,Metal,292.64,73.16,Rejected
4542,2024-02-12 00:00:00,6,Organic,344.304,86.076,Pending
4543,2023-07-02 00:00:00,20,Paper,58.64,14.66,Rejected
4544,2024-02-04 00:00:00,56,Metal,163.616,40.904,Completed
4545,2023-10-15 00:00:00,70,Paper,46.448,11.612,Rejected
4546,2024-03-13 00:00:00,35,Organic,363.064,90.766,Completed
4547,2023-09-07 00:00:00,80,Glass,242.68,60.67,Pending
4548,2023-04-14 00:00:00,88,Paper,105.488,26.372,Rejected
4549,2024-01-20 00:00:00,63,Plastic,308.376,77.094,Pending
4550,2023-01-17 00:00:00,13,Paper,233.752,58.438,Rejected
4551,2023-02-13 00:00:00,73,Paper,336.704,84.176,Rejected
4552,2024-01-28 00:00:00,79,Organic,134.76,33.69,Rejected
4553,2023-03-18 00:00:00,39,Paper,95.912,23.978,Completed
4554,2023-04-15 00:00:00,54,Paper,60.208,15.052,Rejected
4555,2023-10-14 00:00:00,70,Organic,329.976,82.494,Rejected
4556,2023-11-23 00:00:00,33,Plastic,122.624,30.656,Rejected
4557,2023-12-01 00:00:00,63,Glass,34.896,8.724,Rejected
4558,2023-07-16 00:00:00,62,Glass,113.072,28.268,Rejected
4559,2023-09-19 00:00:00,54,Metal,168.376,42.094,Rejected
4560,2023-03-05 00:00:00,41,Paper,381.336,95.334,Completed
4561,2023-12-14 00:00:00,81,Glass,327.632,81.908,Rejected
4562,2023-05-16 00:00:00,1,Glass,311.272,77.818,Pending
4563,2023-04-19 00:00:00,3,Paper,343.392,85.848,Rejected
4564,2023-10-31 00:00:00,43,Paper,272.216,68.054,Completed
