inward_id,date,user_id,material_type,quantity,vendor,status
3790,2023-01-27 00:00:00,85,Glass,428.43,Vendor_50,Rejected
3791,2023-12-18 00:00:00,97,Glass,58.86,Vendor_41,Completed
3792,2023-04-24 00:00:00,20,Metal,366.71,Vendor_19,Completed
3793,2023-11-18 00:00:00,56,Paper,183.56,Vendor_30,Rejected
3794,2023-12-20 00:00:00,69,Metal,471.75,Vendor_26,Pending
3795,2023-03-22 00:00:00,95,Organic,133.06,Vendor_17,Rejected
3796,2023-10-17 00:00:00,55,Plastic,139.98,Vendor_1,Completed
3797,2023-10-03 00:00:00,97,Paper,357.57,Vendor_36,Completed
3798,2024-02-10 00:00:00,55,Metal,307.84,Vendor_37,Completed
3799,2024-03-16 00:00:00,40,Metal,250.46,Vendor_50,Rejected
3800,2023-09-14 00:00:00,89,Metal,404.38,Vendor_33,Rejected
3801,2023-11-09 00:00:00,32,Paper,364.96,Vendor_30,Rejected
3802,2023-04-20 00:00:00,22,Paper,345.42,Vendor_17,Completed
3803,2023-02-01 00:00:00,59,Glass,202.01,Vendor_6,Rejected
3804,2023-06-16 00:00:00,74,Paper,475.28,Vendor_49,Rejected
3805,2024-03-23 00:00:00,63,Organic,307.6,Vendor_40,Completed
3806,2023-09-23 00:00:00,58,Plastic,270.66,Vendor_36,Rejected
3807,2023-01-29 00:00:00,52,Metal,308.8,Vendor_11,Completed
3808,2024-02-06 00:00:00,50,Organic,180.35,Vendor_16,Pending
3809,2023-10-03 00:00:00,75,Plastic,476.98,Vendor_9,Pending
3810,2023-07-13 00:00:00,86,Metal,153.63,Vendor_39,Pending
3811,2023-08-15 00:00:00,93,Glass,71,Vendor_40,Rejected
3812,2023-03-27 00:00:00,94,Metal,224.04,Vendor_7,Pending
3813,2023-09-28 00:00:00,39,Metal,333.43,Vendor_44,Completed
3814,2023-07-25 00:00:00,47,Plastic,10.04,Vendor_12,Completed
3815,2023-11-12 00:00:00,38,Metal,341.69,Vendor_48,Rejected
3816,2023-09-08 00:00:00,82,Metal,109.79,Vendor_36,Pending
3817,2023-11-01 00:00:00,74,Organic,408.91,Vendor_7,Pending
3818,2023-10-29 00:00:00,7,Metal,150.99,Vendor_25,Rejected
3819,2023-11-07 00:00:00,37,Plastic,377.02,Vendor_1,Rejected
3820,2023-09-04 00:00:00,56,Plastic,69.89,Vendor_43,Pending
3821,2023-12-16 00:00:00,89,Metal,147.59,Vendor_11,Rejected
3822,2023-10-04 00:00:00,22,Plastic,261.25,Vendor_34,Rejected
3823,2023-10-19 00:00:00,35,Paper,110.26,Vendor_17,Pending
3824,2023-02-23 00:00:00,37,Plastic,169.81,Vendor_27,Pending
3825,2024-02-10 00:00:00,92,Paper,140.63,Vendor_10,Pending
3826,2023-07-01 00:00:00,100,Glass,204.42,Vendor_23,Rejected
3827,2023-06-16 00:00:00,70,Organic,454.24,Vendor_39,Pending
3828,2023-01-23 00:00:00,11,Plastic,228.93,Vendor_47,Pending
3829,2023-11-22 00:00:00,29,Organic,444.73,Vendor_21,Pending
3830,2023-08-12 00:00:00,97,Plastic,85.92,Vendor_3,Rejected
3831,2023-04-20 00:00:00,17,Paper,393.49,Vendor_46,Completed
3832,2023-12-26 00:00:00,15,Paper,117.5,Vendor_6,Rejected
3833,2023-08-14 00:00:00,4,Organic,115.71,Vendor_7,Completed
3834,2023-12-13 00:00:00,2,Organic,143.04,Vendor_32,Rejected
3835,2024-03-25 00:00:00,49,Plastic,492.48,Vendor_48,Completed
3836,2023-10-02 00:00:00,74,Glass,484.5,Vendor_34,Completed
3837,2023-01-01 00:00:00,23,Glass,463.69,Vendor_44,Completed
3838,2023-05-21 00:00:00,16,Organic,237.12,Vendor_32,Pending
3839,2023-12-18 00:00:00,37,Glass,382.46,Vendor_28,Rejected
3840,2023-09-02 00:00:00,97,Paper,440.07,Vendor_22,Rejected
3841,2023-01-22 00:00:00,10,Organic,497.17,Vendor_10,Pending
3842,2024-01-30 00:00:00,20,Glass,123.97,Vendor_11,Pending
3843,2023-11-20 00:00:00,80,Paper,50.55,Vendor_20,Rejected
3844,2023-11-16 00:00:00,37,Organic,491.86,Vendor_42,Completed
3845,2024-01-20 00:00:00,10,Glass,450.86,Vendor_27,Rejected
3846,2023-08-04 00:00:00,56,Paper,399.31,Vendor_3,Pending
3847,2023-03-12 00:00:00,48,Paper,325.2,Vendor_13,Rejected
3848,2023-04-22 00:00:00,42,Glass,306.98,Vendor_34,Pending
3849,2023-06-08 00:00:00,41,Organic,385.43,Vendor_28,Rejected
3850,2023-04-15 00:00:00,86,Glass,117.01,Vendor_29,Completed
3851,2023-02-20 00:00:00,19,Paper,365.4,Vendor_48,Completed
3852,2024-03-15 00:00:00,3,Plastic,474.54,Vendor_35,Pending
3853,2023-07-14 00:00:00,13,Glass,121.74,Vendor_20,Pending
3854,2024-02-09 00:00:00,82,Organic,134.18,Vendor_41,Completed
3855,2023-02-08 00:00:00,91,Metal,251.84,Vendor_24,Pending
3856,2023-06-01 00:00:00,13,Plastic,198.45,Vendor_35,Pending
3857,2023-10-26 00:00:00,94,Paper,78.94,Vendor_17,Pending
3858,2023-09-21 00:00:00,56,Glass,225.17,Vendor_4,Completed
3859,2023-05-27 00:00:00,37,Glass,367.79,Vendor_40,Completed
3860,2023-11-23 00:00:00,78,Organic,171.46,Vendor_23,Rejected
3861,2023-11-24 00:00:00,82,Plastic,426.33,Vendor_39,Completed
3862,2023-11-10 00:00:00,70,Metal,497.07,Vendor_5,Rejected
3863,2024-01-07 00:00:00,69,Metal,263.4,Vendor_45,Pending
3864,2023-07-09 00:00:00,43,Glass,141.3,Vendor_33,Completed
3865,2024-02-13 00:00:00,79,Paper,115.7,Vendor_28,Completed
3866,2024-02-18 00:00:00,40,Paper,32.19,Vendor_30,Rejected
3867,2023-12-29 00:00:00,82,Metal,467.33,Vendor_15,Pending
3868,2023-09-16 00:00:00,43,Metal,223.47,Vendor_35,Rejected
3869,2023-10-12 00:00:00,14,Paper,182.37,Vendor_35,Pending
3870,2024-02-23 00:00:00,7,Paper,155.78,Vendor_3,Rejected
3871,2024-02-15 00:00:00,2,Paper,20.18,Vendor_50,Completed
3872,2023-12-20 00:00:00,10,Glass,146.08,Vendor_45,Pending
3873,2023-04-07 00:00:00,6,Glass,11.21,Vendor_49,Completed
3874,2023-11-03 00:00:00,27,Organic,439.7,Vendor_11,Pending
3875,2023-07-24 00:00:00,23,Organic,361.49,Vendor_10,Rejected
3876,2023-01-31 00:00:00,39,Glass,483.03,Vendor_30,Rejected
3877,2024-01-07 00:00:00,71,Plastic,238.07,Vendor_18,Pending
3878,2024-03-18 00:00:00,22,Glass,442.03,Vendor_22,Pending
3879,2023-08-15 00:00:00,41,Paper,197.75,Vendor_43,Pending
3880,2023-06-08 00:00:00,31,Glass,448.79,Vendor_25,Pending
3881,2023-02-13 00:00:00,51,Metal,13.52,Vendor_50,Rejected
3882,2023-10-27 00:00:00,61,Organic,444.26,Vendor_36,Pending
3883,2023-11-01 00:00:00,53,Metal,436.37,Vendor_39,Pending
3884,2023-02-16 00:00:00,96,Paper,92.52,Vendor_15,Rejected
3885,2023-04-27 00:00:00,60,Glass,168.84,Vendor_19,Rejected
3886,2023-01-18 00:00:00,69,Plastic,98.58,Vendor_33,Rejected
3887,2023-08-08 00:00:00,85,Glass,142.07,Vendor_27,Rejected
3888,2023-05-25 00:00:00,4,Organic,471.79,Vendor_10,Rejected
3889,2023-01-19 00:00:00,22,Metal,209.67,Vendor_39,Rejected
3890,2023-10-07 00:00:00,78,Organic,97.73,Vendor_25,Pending
3891,2023-03-19 00:00:00,46,Plastic,454.36,Vendor_20,Rejected
3892,2023-08-04 00:00:00,91,Metal,256.1,Vendor_22,Pending
3893,2024-01-25 00:00:00,6,Glass,264.57,Vendor_19,Rejected
3894,2023-07-22 00:00:00,33,Metal,126.67,Vendor_35,Pending
3895,2023-12-17 00:00:00,18,Plastic,484.17,Vendor_43,Pending
3896,2024-02-02 00:00:00,12,Metal,165.97,Vendor_31,Rejected
3897,2023-02-01 00:00:00,2,Paper,402.65,Vendor_45,Rejected
3898,2023-12-01 00:00:00,76,Organic,43.01,Vendor_24,Completed
3899,2023-01-18 00:00:00,63,Organic,289.2,Vendor_22,Rejected
3900,2023-01-25 00:00:00,72,Plastic,233.7,Vendor_29,Rejected
3901,2023-12-19 00:00:00,2,Metal,161.27,Vendor_24,Completed
3902,2023-09-23 00:00:00,82,Organic,357.05,Vendor_35,Rejected
3903,2024-01-09 00:00:00,63,Metal,34.47,Vendor_46,Pending
3904,2023-05-24 00:00:00,53,Glass,316.51,Vendor_18,Pending
3905,2024-02-18 00:00:00,70,Metal,21.24,Vendor_34,Pending
3906,2023-08-31 00:00:00,80,Paper,245.77,Vendor_5,Pending
3907,2023-06-11 00:00:00,31,Glass,212.55,Vendor_5,Completed
3908,2023-12-06 00:00:00,4,Metal,261.4,Vendor_44,Rejected
3909,2023-06-13 00:00:00,36,Metal,355.36,Vendor_50,Pending
3910,2023-08-15 00:00:00,28,Glass,80.59,Vendor_36,Pending
3911,2023-04-14 00:00:00,26,Glass,62.95,Vendor_15,Completed
3912,2023-10-29 00:00:00,88,Glass,209.81,Vendor_15,Rejected
3913,2023-01-09 00:00:00,31,Metal,145.85,Vendor_4,Rejected
3914,2023-07-31 00:00:00,4,Glass,327.34,Vendor_47,Pending
3915,2023-09-19 00:00:00,96,Metal,393.6,Vendor_37,Pending
3916,2023-05-08 00:00:00,35,Metal,24.96,Vendor_48,Completed
3917,2024-02-16 00:00:00,12,Paper,353.87,Vendor_1,Completed
3918,2024-01-21 00:00:00,66,Glass,413.11,Vendor_50,Completed
3919,2023-12-13 00:00:00,22,Plastic,462.97,Vendor_4,Pending
3920,2023-12-29 00:00:00,53,Metal,483.83,Vendor_26,Rejected
3921,2024-01-12 00:00:00,87,Organic,324.37,Vendor_15,Rejected
3922,2024-01-15 00:00:00,44,Glass,229.79,Vendor_42,Rejected
3923,2023-11-19 00:00:00,34,Paper,175.62,Vendor_43,Rejected
3924,2023-11-05 00:00:00,40,Plastic,94.32,Vendor_8,Pending
3925,2023-01-03 00:00:00,29,Glass,468.6,Vendor_48,Pending
3926,2023-01-01 00:00:00,34,Metal,301.48,Vendor_30,Pending
3927,2023-04-16 00:00:00,23,Plastic,102.12,Vendor_41,Pending
3928,2023-04-20 00:00:00,80,Plastic,32.49,Vendor_47,Completed
3929,2023-05-19 00:00:00,58,Plastic,494.27,Vendor_24,Pending
3930,2024-02-11 00:00:00,15,Paper,236.03,Vendor_43,Pending
3931,2023-10-06 00:00:00,87,Plastic,352.73,Vendor_19,Pending
3932,2023-04-08 00:00:00,100,Metal,415.62,Vendor_1,Pending
3933,2023-05-03 00:00:00,35,Metal,223.63,Vendor_8,Pending
3934,2023-12-04 00:00:00,5,Organic,69.98,Vendor_17,Pending
3935,2023-06-27 00:00:00,92,Organic,340.23,Vendor_11,Pending
3936,2023-04-10 00:00:00,48,Glass,128.24,Vendor_46,Pending
3937,2023-08-26 00:00:00,63,Glass,215.76,Vendor_1,Pending
3938,2024-01-28 00:00:00,49,Metal,159.91,Vendor_44,Completed
3939,2023-10-23 00:00:00,79,Organic,403.13,Vendor_31,Rejected
3940,2023-12-26 00:00:00,53,Paper,45.78,Vendor_15,Pending
3941,2024-01-12 00:00:00,24,Paper,271.08,Vendor_40,Completed
3942,2023-03-22 00:00:00,36,Organic,257.29,Vendor_21,Rejected
3943,2024-02-18 00:00:00,55,Plastic,258.52,Vendor_42,Rejected
3944,2023-03-30 00:00:00,68,Glass,236.66,Vendor_17,Rejected
3945,2023-07-26 00:00:00,31,Plastic,82.77,Vendor_36,Rejected
3946,2023-03-29 00:00:00,45,Paper,177.46,Vendor_47,Rejected
3947,2023-03-09 00:00:00,26,Organic,145.6,Vendor_38,Pending
3948,2023-09-02 00:00:00,24,Organic,360.03,Vendor_32,Pending
3949,2023-03-28 00:00:00,68,Plastic,261.71,Vendor_43,Rejected
3950,2023-02-13 00:00:00,47,Plastic,83.2,Vendor_35,Rejected
3951,2023-12-26 00:00:00,35,Metal,308.86,Vendor_39,Pending
3952,2024-02-06 00:00:00,67,Glass,302.76,Vendor_16,Pending
3953,2024-03-13 00:00:00,68,Paper,17.55,Vendor_41,Completed
3954,2023-08-26 00:00:00,73,Metal,368.08,Vendor_25,Rejected
3955,2024-03-15 00:00:00,88,Paper,56.46,Vendor_48,Completed
3956,2023-02-14 00:00:00,27,Plastic,209.01,Vendor_32,Completed
3957,2023-12-17 00:00:00,73,Plastic,362.06,Vendor_33,Pending
3958,2023-02-06 00:00:00,31,Plastic,446.71,Vendor_20,Pending
3959,2023-08-17 00:00:00,28,Metal,187.6,Vendor_13,Pending
3960,2023-08-24 00:00:00,49,Plastic,202.45,Vendor_20,Rejected
3961,2023-09-10 00:00:00,66,Organic,199.34,Vendor_46,Pending
3962,2023-09-11 00:00:00,92,Metal,470.04,Vendor_28,Completed
3963,2023-04-12 00:00:00,22,Plastic,435.39,Vendor_40,Pending
3964,2023-06-05 00:00:00,4,Organic,160.67,Vendor_20,Pending
3965,2023-01-03 00:00:00,83,Paper,177.13,Vendor_45,Completed
3966,2023-07-09 00:00:00,67,Paper,395.23,Vendor_3,Pending
3967,2024-02-23 00:00:00,3,Paper,155.59,Vendor_11,Rejected
3968,2023-03-12 00:00:00,57,Glass,435.39,Vendor_33,Completed
3969,2023-08-05 00:00:00,55,Paper,418.52,Vendor_22,Completed
3970,2023-03-22 00:00:00,32,Plastic,256.45,Vendor_3,Rejected
3971,2023-12-15 00:00:00,64,Glass,154.92,Vendor_19,Rejected
3972,2023-12-05 00:00:00,15,Glass,364.17,Vendor_6,Completed
3973,2023-12-09 00:00:00,77,Paper,497.44,Vendor_49,Rejected
3974,2023-11-15 00:00:00,55,Metal,37.38,Vendor_26,Completed
3975,2023-07-26 00:00:00,64,Plastic,81.99,Vendor_22,Pending
3976,2023-09-15 00:00:00,92,Metal,414.93,Vendor_17,Completed
3977,2023-05-18 00:00:00,26,Paper,170.1,Vendor_24,Pending
3978,2023-06-26 00:00:00,41,Organic,476.55,Vendor_23,Rejected
3979,2023-10-10 00:00:00,22,Metal,97.23,Vendor_31,Completed
3980,2023-07-06 00:00:00,18,Paper,462.13,Vendor_39,Pending
3981,2023-08-09 00:00:00,43,Plastic,105.8,Vendor_10,Completed
3982,2023-01-10 00:00:00,78,Metal,106.24,Vendor_21,Pending
3983,2023-02-28 00:00:00,48,Plastic,107.75,Vendor_29,Completed
3984,2023-07-23 00:00:00,88,Paper,253.7,Vendor_8,Rejected
3985,2023-10-03 00:00:00,30,Plastic,430.38,Vendor_3,Pending
3986,2023-12-18 00:00:00,62,Metal,64.58,Vendor_23,Pending
3987,2023-07-01 00:00:00,13,Glass,480.8,Vendor_41,Pending
3988,2024-02-06 00:00:00,65,Metal,323.68,Vendor_36,Rejected
3989,2024-01-23 00:00:00,89,Metal,498.48,Vendor_48,Pending
3990,2024-01-29 00:00:00,29,Plastic,339.1,Vendor_42,Completed
3991,2023-03-31 00:00:00,74,Metal,179.79,Vendor_25,Rejected
3992,2023-09-20 00:00:00,82,Glass,238.85,Vendor_31,Pending
3993,2023-10-03 00:00:00,72,Plastic,76,Vendor_15,Pending
3994,2024-03-11 00:00:00,63,Glass,386.73,Vendor_36,Rejected
3995,2023-05-08 00:00:00,87,Plastic,74.18,Vendor_31,Completed
3996,2023-07-26 00:00:00,86,Plastic,277.04,Vendor_8,Rejected
3997,2023-01-15 00:00:00,38,Plastic,314.24,Vendor_20,Pending
3998,2024-03-22 00:00:00,45,Metal,419.22,Vendor_9,Pending
3999,2023-07-24 00:00:00,92,Organic,71.43,Vendor_42,Rejected
4000,2023-08-10 00:00:00,32,Plastic,84.32,Vendor_3,Pending
4001,2023-05-05 00:00:00,85,Plastic,412.59,Vendor_3,Rejected
4002,2023-08-10 00:00:00,80,Organic,236.43,Vendor_29,Pending
4003,2023-04-30 00:00:00,14,Paper,402.42,Vendor_14,Completed
4004,2023-11-01 00:00:00,14,Organic,369.22,Vendor_23,Pending
4005,2023-01-22 00:00:00,65,Plastic,428.42,Vendor_30,Rejected
4006,2023-02-14 00:00:00,8,Metal,56.2,Vendor_1,Rejected
4007,2023-05-27 00:00:00,100,Metal,381.23,Vendor_21,Pending
4008,2023-12-29 00:00:00,74,Glass,290.99,Vendor_47,Rejected
4009,2023-04-28 00:00:00,63,Plastic,58.68,Vendor_38,Completed
4010,2023-06-25 00:00:00,52,Paper,423.75,Vendor_4,Pending
4011,2023-12-02 00:00:00,79,Glass,468.4,Vendor_29,Completed
4012,2023-12-02 00:00:00,31,Plastic,27.79,Vendor_48,Pending
4013,2023-01-17 00:00:00,4,Paper,103.86,Vendor_47,Completed
4014,2023-03-09 00:00:00,18,Plastic,396.16,Vendor_48,Rejected
4015,2023-07-27 00:00:00,56,Metal,261.42,Vendor_1,Pending
4016,2024-01-07 00:00:00,75,Metal,334.17,Vendor_5,Completed
4017,2023-06-04 00:00:00,27,Organic,364.22,Vendor_49,Rejected
4018,2023-07-27 00:00:00,44,Plastic,317.84,Vendor_9,Rejected
4019,2023-08-06 00:00:00,37,Metal,394.36,Vendor_5,Pending
4020,2023-06-03 00:00:00,43,Organic,418.89,Vendor_19,Pending
4021,2024-02-09 00:00:00,80,Metal,86.84,Vendor_26,Rejected
4022,2023-03-29 00:00:00,72,Organic,249.97,Vendor_32,Completed
4023,2023-09-06 00:00:00,31,Paper,90.77,Vendor_1,Rejected
4024,2023-04-24 00:00:00,73,Paper,423.56,Vendor_8,Rejected
4025,2024-01-31 00:00:00,21,Organic,251.31,Vendor_31,Pending
4026,2023-09-18 00:00:00,44,Organic,113.94,Vendor_11,Completed
4027,2024-01-23 00:00:00,47,Plastic,144.14,Vendor_21,Rejected
4028,2024-02-25 00:00:00,71,Paper,288.9,Vendor_42,Completed
4029,2023-07-18 00:00:00,62,Glass,443.32,Vendor_48,Completed
4030,2023-06-17 00:00:00,91,Organic,375.04,Vendor_40,Pending
4031,2023-11-28 00:00:00,14,Metal,338.22,Vendor_50,Rejected
4032,2023-08-18 00:00:00,31,Paper,376.58,Vendor_25,Completed
4033,2023-01-01 00:00:00,78,Plastic,378.94,Vendor_35,Rejected
4034,2023-03-23 00:00:00,79,Metal,243.66,Vendor_34,Rejected
4035,2024-01-09 00:00:00,73,Glass,126.63,Vendor_47,Pending
4036,2024-01-01 00:00:00,21,Paper,314.69,Vendor_34,Pending
4037,2023-08-09 00:00:00,19,Metal,224.78,Vendor_41,Pending
4038,2023-07-30 00:00:00,19,Glass,353.2,Vendor_24,Rejected
4039,2023-09-07 00:00:00,39,Plastic,342.71,Vendor_20,Completed
4040,2023-09-04 00:00:00,57,Glass,488.15,Vendor_39,Pending
4041,2023-09-23 00:00:00,95,Metal,209.5,Vendor_37,Completed
4042,2023-09-15 00:00:00,75,Paper,18.39,Vendor_35,Rejected
4043,2023-10-28 00:00:00,7,Organic,190.02,Vendor_29,Pending
4044,2023-12-03 00:00:00,96,Paper,245.96,Vendor_30,Rejected
4045,2023-10-03 00:00:00,35,Paper,384.38,Vendor_33,Completed
4046,2023-08-28 00:00:00,85,Glass,269.83,Vendor_36,Pending
4047,2023-05-01 00:00:00,100,Paper,49.04,Vendor_31,Completed
4048,2023-07-08 00:00:00,8,Organic,251.87,Vendor_12,Pending
4049,2023-03-24 00:00:00,31,Glass,351.21,Vendor_4,Pending
4050,2023-03-27 00:00:00,5,Glass,459.77,Vendor_40,Completed
4051,2023-09-04 00:00:00,63,Glass,89.96,Vendor_13,Pending
4052,2024-03-22 00:00:00,14,Plastic,442.12,Vendor_32,Pending
4053,2023-01-30 00:00:00,49,Paper,182.65,Vendor_5,Completed
4054,2023-06-14 00:00:00,58,Paper,327.55,Vendor_20,Pending
4055,2023-06-26 00:00:00,33,Organic,42.43,Vendor_17,Completed
4056,2023-01-01 00:00:00,55,Metal,31.5,Vendor_3,Pending
4057,2023-10-05 00:00:00,48,Metal,399.39,Vendor_9,Rejected
4058,2023-03-18 00:00:00,16,Plastic,493.12,Vendor_8,Completed
4059,2023-12-02 00:00:00,11,Metal,171.07,Vendor_22,Pending
4060,2023-11-05 00:00:00,91,Metal,218.4,Vendor_47,Pending
4061,2023-07-29 00:00:00,44,Glass,39.12,Vendor_49,Completed
4062,2023-09-09 00:00:00,91,Glass,146.64,Vendor_50,Rejected
4063,2023-01-07 00:00:00,53,Organic,208.02,Vendor_18,Rejected
4064,2023-02-01 00:00:00,16,Organic,449.74,Vendor_33,Rejected
4065,2023-06-18 00:00:00,32,Plastic,65.98,Vendor_42,Rejected
4066,2023-05-30 00:00:00,16,Organic,441.21,Vendor_12,Rejected
4067,2023-07-08 00:00:00,62,Plastic,118.34,Vendor_5,Completed
4068,2023-02-04 00:00:00,100,Glass,231.23,Vendor_32,Pending
4069,2023-09-03 00:00:00,89,Metal,376.39,Vendor_22,Pending
4070,2023-03-19 00:00:00,17,Glass,66.19,Vendor_31,Rejected
4071,2023-12-18 00:00:00,1,Paper,19.37,Vendor_16,Pending
4072,2023-10-24 00:00:00,38,Glass,392.6,Vendor_38,Pending
4073,2023-09-23 00:00:00,3,Plastic,38.65,Vendor_37,Rejected
4074,2023-04-16 00:00:00,93,Plastic,423.7,Vendor_20,Rejected
4075,2024-02-04 00:00:00,30,Plastic,135.28,Vendor_15,Completed
4076,2023-04-03 00:00:00,98,Paper,260.82,Vendor_34,Rejected
4077,2024-01-15 00:00:00,59,Metal,31.67,Vendor_20,Rejected
4078,2023-03-10 00:00:00,64,Paper,354.02,Vendor_48,Completed
4079,2024-03-26 00:00:00,13,Plastic,74.37,Vendor_36,Rejected
4080,2023-09-02 00:00:00,93,Paper,424.1,Vendor_17,Rejected
4081,2024-01-09 00:00:00,47,Metal,89.91,Vendor_18,Rejected
4082,2023-11-17 00:00:00,44,Paper,76.84,Vendor_17,Rejected
4083,2023-03-31 00:00:00,50,Organic,123.79,Vendor_35,Completed
4084,2023-06-29 00:00:00,20,Plastic,437.82,Vendor_10,Pending
4085,2023-06-10 00:00:00,83,Plastic,413.38,Vendor_5,Completed
4086,2023-02-25 00:00:00,5,Metal,254,Vendor_42,Pending
4087,2023-09-16 00:00:00,54,Glass,207.79,Vendor_30,Completed
4088,2024-03-22 00:00:00,44,Metal,110.15,Vendor_18,Rejected
4089,2023-05-30 00:00:00,76,Organic,56.77,Vendor_13,Rejected
4090,2024-01-10 00:00:00,80,Plastic,395.9,Vendor_32,Completed
4091,2024-02-13 00:00:00,18,Paper,235.95,Vendor_16,Completed
4092,2023-12-23 00:00:00,6,Paper,296.52,Vendor_4,Pending
4093,2023-08-27 00:00:00,36,Organic,58.08,Vendor_36,Rejected
4094,2023-02-01 00:00:00,8,Organic,451.22,Vendor_42,Pending
4095,2024-02-02 00:00:00,60,Glass,337.9,Vendor_7,Rejected
4096,2023-04-08 00:00:00,7,Plastic,152.18,Vendor_34,Rejected
4097,2024-01-12 00:00:00,62,Glass,358.15,Vendor_2,Rejected
4098,2023-12-02 00:00:00,53,Paper,361.53,Vendor_20,Pending
4099,2023-01-28 00:00:00,8,Plastic,480.45,Vendor_47,Completed
4100,2023-09-23 00:00:00,35,Glass,496.11,Vendor_4,Completed
4101,2023-12-27 00:00:00,100,Paper,247.46,Vendor_16,Pending
4102,2023-07-09 00:00:00,35,Plastic,311.9,Vendor_16,Rejected
4103,2023-08-30 00:00:00,11,Glass,316.61,Vendor_48,Rejected
4104,2023-12-14 00:00:00,40,Organic,341.8,Vendor_8,Completed
4105,2023-09-26 00:00:00,49,Paper,20.36,Vendor_18,Pending
4106,2024-03-19 00:00:00,15,Plastic,35.35,Vendor_19,Pending
4107,2023-07-25 00:00:00,3,Metal,452.22,Vendor_12,Pending
4108,2023-06-01 00:00:00,96,Paper,362.21,Vendor_11,Rejected
4109,2023-08-17 00:00:00,28,Plastic,423.13,Vendor_40,Pending
4110,2023-11-23 00:00:00,57,Paper,26.69,Vendor_27,Rejected
4111,2023-01-22 00:00:00,80,Metal,447.61,Vendor_1,Pending
4112,2023-01-13 00:00:00,81,Paper,49.49,Vendor_8,Pending
4113,2023-08-21 00:00:00,36,Organic,40.93,Vendor_1,Completed
4114,2023-07-09 00:00:00,25,Organic,472.14,Vendor_46,Completed
4115,2023-09-08 00:00:00,24,Metal,499.79,Vendor_45,Pending
4116,2023-06-09 00:00:00,15,Glass,83.64,Vendor_32,Pending
4117,2024-03-15 00:00:00,53,Metal,469.1,Vendor_1,Rejected
4118,2023-08-15 00:00:00,90,Paper,434.74,Vendor_14,Rejected
4119,2023-08-18 00:00:00,6,Glass,348.6,Vendor_30,Pending
4120,2023-02-28 00:00:00,74,Plastic,85.87,Vendor_6,Pending
4121,2023-03-28 00:00:00,85,Metal,417.28,Vendor_2,Rejected
4122,2023-08-07 00:00:00,95,Paper,296.34,Vendor_42,Rejected
4123,2023-06-05 00:00:00,58,Organic,84.01,Vendor_1,Completed
4124,2024-01-21 00:00:00,24,Paper,95.32,Vendor_12,Rejected
4125,2023-10-13 00:00:00,93,Metal,120.21,Vendor_3,Completed
4126,2024-02-08 00:00:00,82,Metal,36.42,Vendor_4,Completed
4127,2024-01-05 00:00:00,95,Plastic,394.58,Vendor_19,Completed
4128,2023-11-04 00:00:00,98,Metal,459.94,Vendor_48,Completed
4129,2023-07-22 00:00:00,80,Glass,318.91,Vendor_24,Completed
4130,2023-11-26 00:00:00,19,Glass,378.43,Vendor_36,Completed
4131,2023-09-05 00:00:00,54,Paper,113.61,Vendor_43,Completed
4132,2023-07-25 00:00:00,19,Metal,416.15,Vendor_30,Rejected
4133,2023-07-22 00:00:00,6,Organic,343.36,Vendor_27,Completed
4134,2023-05-02 00:00:00,12,Paper,152.35,Vendor_23,Pending
4135,2023-05-21 00:00:00,6,Glass,273.66,Vendor_49,Rejected
4136,2024-02-10 00:00:00,49,Plastic,489.21,Vendor_42,Rejected
4137,2023-06-21 00:00:00,39,Paper,385.55,Vendor_34,Pending
4138,2023-08-25 00:00:00,57,Glass,79.57,Vendor_14,Pending
4139,2024-03-05 00:00:00,16,Paper,376.73,Vendor_6,Pending
4140,2024-01-04 00:00:00,43,Glass,191.24,Vendor_26,Rejected
4141,2023-09-05 00:00:00,69,Plastic,252.41,Vendor_50,Pending
4142,2023-08-16 00:00:00,91,Metal,145.11,Vendor_13,Completed
4143,2023-02-04 00:00:00,11,Paper,29.58,Vendor_9,Rejected
4144,2023-03-28 00:00:00,9,Plastic,99.94,Vendor_42,Completed
4145,2023-11-21 00:00:00,57,Glass,163.14,Vendor_40,Completed
4146,2023-08-24 00:00:00,84,Paper,137.51,Vendor_36,Pending
4147,2023-01-19 00:00:00,89,Plastic,175.3,Vendor_42,Rejected
4148,2023-03-20 00:00:00,96,Organic,352.26,Vendor_16,Rejected
4149,2023-11-17 00:00:00,56,Organic,430.7,Vendor_31,Rejected
4150,2023-07-14 00:00:00,64,Glass,205.08,Vendor_9,Rejected
4151,2023-10-08 00:00:00,5,Glass,397.92,Vendor_3,Rejected
4152,2023-09-14 00:00:00,21,Organic,140.71,Vendor_4,Rejected
4153,2023-01-26 00:00:00,56,Metal,230.71,Vendor_20,Rejected
4154,2023-03-05 00:00:00,98,Organic,211.99,Vendor_6,Completed
4155,2023-10-13 00:00:00,67,Metal,140.17,Vendor_29,Pending
4156,2024-03-22 00:00:00,66,Paper,209.73,Vendor_22,Completed
4157,2023-10-14 00:00:00,35,Paper,310.94,Vendor_45,Pending
4158,2024-02-17 00:00:00,55,Glass,119.12,Vendor_16,Pending
4159,2024-01-12 00:00:00,79,Metal,199.97,Vendor_39,Rejected
4160,2023-06-11 00:00:00,98,Metal,472.85,Vendor_21,Rejected
4161,2023-04-07 00:00:00,42,Metal,296.71,Vendor_16,Pending
