baling_id,date,user_id,material_type,baled_qty,status
4072,2024-02-26 00:00:00,43,Metal,56.97,Pending
4073,2024-01-30 00:00:00,44,Paper,294.777,Pending
4074,2023-12-18 00:00:00,38,Metal,145.368,Pending
4075,2023-02-11 00:00:00,62,Plastic,16.065,Pending
4076,2023-02-02 00:00:00,92,Plastic,189.9,Pending
4077,2023-02-20 00:00:00,96,Organic,110.079,Completed
4078,2023-07-29 00:00:00,80,Paper,123.264,Rejected
4079,2023-05-04 00:00:00,61,Glass,262.305,Rejected
4080,2023-09-11 00:00:00,47,Organic,169.497,Rejected
4081,2023-12-03 00:00:00,15,Paper,60.804,Pending
4082,2023-01-21 00:00:00,69,Paper,363.42,Rejected
4083,2023-11-17 00:00:00,14,Glass,342.423,Pending
4084,2023-02-06 00:00:00,69,Glass,110.007,Rejected
4085,2023-04-08 00:00:00,8,Glass,449.739,Rejected
4086,2023-03-10 00:00:00,9,Metal,139.986,Completed
4087,2023-05-20 00:00:00,93,Organic,283.131,Pending
4088,2023-01-04 00:00:00,30,Paper,162.189,Pending
4089,2024-01-15 00:00:00,35,Paper,50.418,Pending
4090,2024-02-28 00:00:00,42,Paper,123.768,Pending
4091,2023-04-14 00:00:00,19,Paper,103.113,Rejected
4092,2023-11-05 00:00:00,1,Plastic,137.52,Completed
4093,2023-11-18 00:00:00,51,Glass,157.833,Rejected
4094,2023-05-15 00:00:00,22,Metal,199.449,Completed
4095,2023-10-17 00:00:00,67,Organic,228.402,Pending
4096,2023-03-08 00:00:00,44,Paper,139.833,Pending
4097,2024-02-10 00:00:00,11,Glass,208.818,Completed
4098,2023-02-19 00:00:00,91,Glass,97.299,Completed
4099,2023-06-01 00:00:00,36,Glass,238.338,Pending
4100,2023-11-06 00:00:00,59,Organic,263.808,Rejected
4101,2023-03-18 00:00:00,74,Glass,111.429,Completed
4102,2023-12-30 00:00:00,58,Paper,125.235,Rejected
4103,2023-04-24 00:00:00,31,Paper,135.855,Rejected
4104,2024-03-26 00:00:00,90,Plastic,304.785,Completed
4105,2023-02-06 00:00:00,90,Plastic,22.644,Pending
4106,2023-10-18 00:00:00,53,Metal,411.768,Pending
4107,2023-08-29 00:00:00,21,Glass,188.901,Pending
4108,2024-03-26 00:00:00,64,Glass,148.572,Rejected
4109,2023-10-11 00:00:00,10,Paper,38.772,Pending
4110,2023-09-01 00:00:00,32,Organic,294.264,Completed
4111,2023-03-20 00:00:00,68,Glass,331.308,Rejected
4112,2023-11-30 00:00:00,92,Metal,145.908,Pending
4113,2023-11-11 00:00:00,15,Plastic,222.957,Rejected
4114,2023-08-07 00:00:00,77,Glass,340.353,Completed
4115,2023-01-03 00:00:00,44,Plastic,14.229,Rejected
4116,2023-03-18 00:00:00,36,Metal,387.126,Completed
4117,2024-01-15 00:00:00,79,Plastic,446.661,Completed
4118,2023-06-20 00:00:00,33,Organic,268.092,Completed
4119,2023-06-12 00:00:00,67,Metal,240.795,Completed
4120,2023-10-08 00:00:00,36,Metal,384.273,Rejected
4121,2023-10-21 00:00:00,99,Plastic,365.031,Rejected
4122,2023-03-03 00:00:00,99,Plastic,128.295,Completed
4123,2023-04-11 00:00:00,42,Plastic,436.968,Rejected
4124,2023-08-23 00:00:00,88,Glass,250.614,Pending
4125,2023-04-16 00:00:00,67,Paper,112.977,Completed
4126,2024-03-19 00:00:00,5,Paper,411.183,Rejected
4127,2023-10-02 00:00:00,16,Paper,437.328,Completed
4128,2023-06-27 00:00:00,64,Glass,231.885,Rejected
4129,2023-09-13 00:00:00,56,Paper,338.004,Completed
4130,2023-12-03 00:00:00,65,Organic,369.396,Pending
4131,2023-04-03 00:00:00,57,Glass,398.754,Rejected
4132,2023-11-13 00:00:00,30,Paper,265.464,Pending
4133,2023-03-06 00:00:00,78,Metal,288.927,Pending
4134,2023-04-09 00:00:00,79,Metal,259.479,Rejected
4135,2023-09-26 00:00:00,85,Organic,419.463,Pending
4136,2023-06-17 00:00:00,86,Organic,364.743,Pending
4137,2023-03-15 00:00:00,34,Metal,295.308,Rejected
4138,2023-03-30 00:00:00,91,Organic,411.084,Completed
4139,2024-03-25 00:00:00,60,Plastic,161.217,Pending
4140,2023-01-11 00:00:00,24,Organic,226.809,Pending
4141,2023-06-21 00:00:00,81,Metal,107.568,Completed
4142,2023-04-24 00:00:00,97,Organic,126.864,Rejected
4143,2023-08-13 00:00:00,33,Organic,378.567,Rejected
4144,2024-02-28 00:00:00,39,Plastic,47.907,Pending
4145,2023-02-15 00:00:00,93,Paper,124.101,Completed
4146,2023-05-30 00:00:00,33,Glass,201.663,Pending
4147,2023-06-20 00:00:00,97,Glass,168.183,Pending
4148,2023-05-30 00:00:00,2,Glass,105.642,Completed
4149,2023-02-15 00:00:00,60,Glass,310.203,Completed
4150,2023-02-16 00:00:00,34,Glass,414.783,Rejected
4151,2023-10-12 00:00:00,75,Paper,393.822,Pending
4152,2023-07-08 00:00:00,10,Metal,46.125,Completed
4153,2023-11-01 00:00:00,98,Paper,373.545,Completed
4154,2023-06-26 00:00:00,20,Paper,293.724,Completed
4155,2023-06-02 00:00:00,28,Organic,175.671,Pending
4156,2023-10-27 00:00:00,98,Plastic,369.864,Completed
4157,2023-12-08 00:00:00,72,Plastic,281.205,Rejected
4158,2023-10-11 00:00:00,80,Organic,440.091,Pending
4159,2023-06-07 00:00:00,97,Organic,366.561,Pending
4160,2024-02-12 00:00:00,43,Plastic,449.361,Pending
4161,2023-05-18 00:00:00,43,Paper,351.837,Completed
4162,2023-02-04 00:00:00,99,Plastic,268.281,Rejected
4163,2023-12-03 00:00:00,91,Metal,317.106,Pending
4164,2023-09-29 00:00:00,91,Organic,86.778,Pending
4165,2023-02-25 00:00:00,51,Metal,328.617,Pending
4166,2023-03-27 00:00:00,24,Glass,274.437,Completed
4167,2023-03-17 00:00:00,74,Glass,172.854,Completed
4168,2023-11-10 00:00:00,73,Metal,74.943,Pending
4169,2024-01-03 00:00:00,78,Plastic,221.733,Pending
4170,2023-07-27 00:00:00,41,Glass,156.303,Completed
4171,2023-12-30 00:00:00,25,Plastic,71.235,Pending
4172,2023-07-18 00:00:00,64,Glass,194.562,Rejected
4173,2023-05-25 00:00:00,88,Metal,150.894,Rejected
4174,2023-09-14 00:00:00,11,Metal,243.729,Completed
4175,2023-07-15 00:00:00,19,Metal,174.573,Completed
4176,2023-06-30 00:00:00,84,Paper,119.844,Completed
4177,2024-03-18 00:00:00,44,Metal,119.664,Pending
4178,2024-02-11 00:00:00,87,Plastic,204.498,Rejected
4179,2023-09-19 00:00:00,53,Organic,262.764,Rejected
4180,2023-09-29 00:00:00,3,Glass,207.333,Completed
4181,2023-07-25 00:00:00,36,Metal,44.127,Pending
4182,2023-06-09 00:00:00,88,Organic,173.259,Completed
4183,2023-02-24 00:00:00,59,Paper,292.437,Rejected
4184,2023-09-01 00:00:00,7,Paper,60.426,Completed
4185,2023-07-01 00:00:00,65,Organic,334.548,Completed
4186,2023-05-02 00:00:00,29,Paper,50.931,Pending
4187,2024-01-17 00:00:00,49,Glass,296.235,Pending
4188,2024-03-25 00:00:00,14,Organic,268.677,Completed
4189,2023-04-07 00:00:00,36,Glass,114.417,Pending
4190,2024-01-26 00:00:00,58,Plastic,309.681,Rejected
4191,2023-04-16 00:00:00,83,Plastic,385.749,Pending
4192,2023-10-09 00:00:00,93,Metal,32.382,Completed
4193,2023-05-14 00:00:00,20,Organic,259.371,Completed
4194,2023-09-20 00:00:00,98,Glass,388.143,Rejected
4195,2024-03-13 00:00:00,4,Paper,261.342,Completed
4196,2024-02-13 00:00:00,45,Organic,247.248,Rejected
4197,2023-05-29 00:00:00,58,Glass,130.122,Completed
4198,2023-06-09 00:00:00,87,Glass,231.255,Rejected
4199,2023-11-21 00:00:00,25,Plastic,100.755,Completed
4200,2023-11-07 00:00:00,29,Organic,361.701,Rejected
4201,2023-11-27 00:00:00,82,Metal,235.368,Pending
4202,2023-06-03 00:00:00,55,Metal,283.302,Pending
4203,2023-01-04 00:00:00,92,Metal,220.536,Completed
4204,2023-12-03 00:00:00,91,Organic,18.918,Completed
4205,2023-02-09 00:00:00,24,Organic,56.241,Rejected
4206,2023-04-15 00:00:00,56,Organic,151.47,Rejected
4207,2024-03-15 00:00:00,71,Paper,32.805,Pending
4208,2023-09-29 00:00:00,40,Metal,125.514,Completed
4209,2023-03-09 00:00:00,22,Glass,295.506,Rejected
4210,2023-04-02 00:00:00,60,Glass,228.195,Rejected
4211,2023-05-06 00:00:00,24,Plastic,216.504,Rejected
4212,2023-03-07 00:00:00,35,Organic,298.899,Completed
4213,2023-05-23 00:00:00,75,Plastic,364.302,Pending
4214,2024-01-30 00:00:00,97,Plastic,388.656,Completed
4215,2023-01-04 00:00:00,40,Metal,239.193,Completed
4216,2023-08-31 00:00:00,70,Metal,218.646,Completed
4217,2023-06-24 00:00:00,3,Paper,57.789,Completed
4218,2023-05-21 00:00:00,85,Metal,321.183,Completed
4219,2023-04-11 00:00:00,8,Organic,88.092,Pending
4220,2023-06-09 00:00:00,7,Plastic,362.754,Completed
4221,2023-12-28 00:00:00,8,Organic,268.164,Rejected
4222,2023-09-26 00:00:00,96,Paper,261.432,Completed
4223,2023-07-25 00:00:00,94,Plastic,430.965,Rejected
4224,2023-12-25 00:00:00,27,Glass,47.988,Rejected
4225,2023-10-06 00:00:00,89,Metal,251.208,Pending
4226,2023-03-27 00:00:00,97,Organic,378.414,Completed
4227,2023-11-09 00:00:00,93,Metal,33.246,Completed
4228,2023-05-07 00:00:00,9,Plastic,129.195,Pending
4229,2023-05-21 00:00:00,1,Glass,221.994,Rejected
4230,2023-08-31 00:00:00,35,Plastic,99.207,Rejected
4231,2023-04-22 00:00:00,49,Metal,303.561,Rejected
4232,2023-02-27 00:00:00,49,Plastic,409.977,Pending
4233,2024-03-22 00:00:00,15,Organic,342.099,Pending
4234,2023-03-09 00:00:00,20,Organic,17.361,Pending
4235,2023-02-12 00:00:00,83,Glass,242.937,Pending
4236,2023-01-02 00:00:00,28,Glass,19.953,Completed
4237,2023-02-01 00:00:00,6,Plastic,339.75,Pending
4238,2023-12-05 00:00:00,39,Organic,117.243,Pending
4239,2023-06-17 00:00:00,39,Plastic,250.65,Rejected
4240,2023-09-13 00:00:00,60,Organic,404.46,Pending
4241,2024-01-06 00:00:00,83,Plastic,134.937,Rejected
4242,2024-02-16 00:00:00,77,Paper,399.708,Rejected
4243,2023-11-25 00:00:00,85,Paper,411.678,Rejected
4244,2023-10-24 00:00:00,36,Plastic,299.295,Completed
4245,2023-06-30 00:00:00,35,Paper,93.78,Pending
4246,2024-03-22 00:00:00,66,Paper,421.497,Completed
4247,2023-07-31 00:00:00,27,Metal,317.538,Rejected
4248,2024-01-09 00:00:00,88,Paper,20.79,Completed
4249,2023-11-11 00:00:00,9,Paper,324.036,Completed
4250,2023-01-08 00:00:00,80,Paper,110.664,Rejected
4251,2023-05-02 00:00:00,34,Paper,224.19,Completed
4252,2024-01-12 00:00:00,12,Plastic,85.05,Pending
4253,2023-09-11 00:00:00,40,Paper,84.726,Completed
4254,2023-06-13 00:00:00,68,Organic,276.804,Rejected
4255,2023-12-16 00:00:00,52,Plastic,413.064,Pending
4256,2023-02-05 00:00:00,7,Plastic,107.712,Completed
4257,2023-02-18 00:00:00,37,Glass,252.63,Completed
4258,2023-11-21 00:00:00,92,Paper,186.975,Rejected
4259,2023-02-27 00:00:00,3,Organic,377.307,Rejected
4260,2023-04-12 00:00:00,31,Organic,143.613,Rejected
4261,2023-06-07 00:00:00,74,Glass,419.769,Pending
4262,2023-04-19 00:00:00,23,Metal,193.887,Completed
4263,2023-07-15 00:00:00,18,Paper,289.233,Rejected
4264,2024-02-29 00:00:00,36,Plastic,62.424,Pending
4265,2023-11-05 00:00:00,12,Paper,22.959,Pending
4266,2023-01-09 00:00:00,89,Paper,204.048,Rejected
4267,2023-10-25 00:00:00,43,Metal,444.753,Completed
4268,2023-01-13 00:00:00,15,Plastic,99.252,Pending
4269,2023-05-27 00:00:00,42,Plastic,108.342,Pending
4270,2023-07-08 00:00:00,74,Glass,300.789,Rejected
4271,2023-05-11 00:00:00,91,Paper,417.555,Pending
4272,2023-09-12 00:00:00,85,Organic,113.463,Pending
4273,2023-08-09 00:00:00,78,Paper,259.812,Completed
4274,2023-08-01 00:00:00,40,Plastic,136.296,Rejected
4275,2023-04-29 00:00:00,86,Glass,166.14,Completed
4276,2023-05-28 00:00:00,9,Plastic,335.403,Rejected
4277,2023-01-25 00:00:00,54,Metal,122.589,Pending
4278,2024-02-25 00:00:00,81,Metal,380.241,Completed
4279,2023-07-10 00:00:00,41,Metal,432.594,Pending
4280,2023-09-01 00:00:00,74,Organic,173.889,Rejected
4281,2023-05-05 00:00:00,60,Metal,198.063,Rejected
4282,2024-01-19 00:00:00,79,Organic,364.068,Pending
4283,2023-10-19 00:00:00,70,Organic,11.484,Pending
4284,2023-11-14 00:00:00,62,Plastic,86.976,Rejected
4285,2023-05-28 00:00:00,46,Metal,28.575,Rejected
4286,2024-02-14 00:00:00,22,Glass,148.752,Completed
4287,2023-07-09 00:00:00,45,Paper,369.639,Rejected
4288,2023-09-06 00:00:00,25,Metal,151.308,Pending
4289,2023-02-01 00:00:00,90,Metal,269.514,Rejected
4290,2024-01-22 00:00:00,88,Plastic,241.722,Rejected
4291,2024-03-01 00:00:00,23,Plastic,71.775,Pending
4292,2023-06-14 00:00:00,62,Glass,357.912,Pending
4293,2024-03-24 00:00:00,92,Glass,242.307,Rejected
4294,2023-08-20 00:00:00,14,Metal,286.191,Pending
4295,2023-08-14 00:00:00,23,Metal,224.415,Pending
4296,2023-10-12 00:00:00,28,Metal,187.506,Pending
4297,2023-01-11 00:00:00,96,Organic,95.472,Rejected
4298,2023-09-05 00:00:00,91,Plastic,344.628,Rejected
4299,2023-02-06 00:00:00,45,Glass,254.682,Completed
4300,2023-05-09 00:00:00,17,Paper,108.45,Rejected
4301,2023-05-15 00:00:00,13,Metal,82.152,Completed
4302,2023-05-07 00:00:00,88,Metal,404.541,Completed
4303,2023-02-02 00:00:00,82,Glass,161.964,Pending
4304,2024-01-22 00:00:00,43,Paper,116.604,Pending
4305,2024-02-22 00:00:00,10,Paper,233.496,Rejected
4306,2023-05-21 00:00:00,65,Plastic,314.712,Completed
4307,2023-01-23 00:00:00,88,Metal,260.397,Completed
4308,2024-01-31 00:00:00,92,Organic,410.724,Pending
4309,2023-04-09 00:00:00,70,Organic,441.315,Completed
4310,2023-12-02 00:00:00,41,Metal,232.335,Completed
4311,2023-06-16 00:00:00,85,Glass,399.942,Completed
4312,2023-02-19 00:00:00,85,Glass,221.013,Rejected
4313,2024-01-01 00:00:00,99,Glass,353.142,Completed
4314,2024-03-19 00:00:00,82,Organic,393.435,Rejected
4315,2023-09-03 00:00:00,70,Glass,52.938,Rejected
4316,2024-01-20 00:00:00,32,Plastic,448.434,Pending
4317,2023-03-23 00:00:00,74,Organic,305.577,Completed
4318,2023-11-27 00:00:00,71,Plastic,23.229,Completed
4319,2023-02-01 00:00:00,50,Paper,242.001,Completed
4320,2023-09-07 00:00:00,94,Paper,162.261,Completed
4321,2023-05-19 00:00:00,8,Glass,449.19,Pending
4322,2023-08-01 00:00:00,66,Plastic,232.533,Rejected
4323,2024-02-06 00:00:00,40,Paper,394.497,Pending
4324,2023-07-07 00:00:00,31,Paper,225.666,Completed
4325,2023-10-15 00:00:00,33,Glass,338.337,Rejected
4326,2023-06-30 00:00:00,49,Organic,183.096,Completed
4327,2024-02-10 00:00:00,53,Paper,275.022,Completed
4328,2023-10-07 00:00:00,38,Organic,77.958,Completed
4329,2023-09-07 00:00:00,29,Paper,114.894,Completed
4330,2023-05-14 00:00:00,75,Organic,181.431,Rejected
4331,2024-01-24 00:00:00,21,Paper,135.549,Pending
4332,2024-02-20 00:00:00,36,Plastic,328.131,Completed
4333,2023-09-11 00:00:00,17,Metal,433.269,Completed
4334,2023-09-23 00:00:00,8,Organic,427.734,Pending
4335,2023-10-03 00:00:00,52,Organic,319.212,Pending
4336,2023-12-02 00:00:00,41,Glass,411.624,Completed
4337,2024-02-03 00:00:00,16,Metal,432.558,Completed
4338,2024-03-23 00:00:00,70,Organic,282.474,Completed
4339,2023-04-02 00:00:00,43,Paper,101.007,Rejected
4340,2023-06-28 00:00:00,86,Paper,92.817,Pending
4341,2023-01-25 00:00:00,55,Glass,46.143,Pending
4342,2023-06-21 00:00:00,29,Plastic,344.457,Pending
4343,2023-11-24 00:00:00,69,Plastic,444.663,Rejected
4344,2024-03-25 00:00:00,97,Metal,313.245,Rejected
4345,2023-02-10 00:00:00,25,Glass,212.355,Rejected
4346,2023-06-14 00:00:00,86,Glass,303.984,Pending
4347,2024-03-06 00:00:00,5,Metal,283.149,Completed
4348,2023-01-07 00:00:00,40,Glass,239.652,Pending
4349,2024-03-02 00:00:00,12,Organic,149.319,Completed
4350,2023-08-06 00:00:00,49,Paper,153.81,Pending
4351,2023-07-31 00:00:00,76,Glass,370.458,Pending
4352,2023-11-21 00:00:00,17,Plastic,21.969,Rejected
4353,2023-08-01 00:00:00,48,Paper,182.412,Pending
4354,2023-02-06 00:00:00,1,Organic,133.614,Rejected
4355,2023-12-08 00:00:00,10,Paper,135.396,Pending
4356,2023-03-30 00:00:00,68,Organic,199.089,Pending
4357,2023-11-19 00:00:00,21,Plastic,320.445,Pending
4358,2023-11-21 00:00:00,31,Paper,31.707,Pending
4359,2023-01-12 00:00:00,10,Metal,402.237,Pending
4360,2023-10-07 00:00:00,10,Paper,117.684,Pending
4361,2023-08-26 00:00:00,2,Glass,414.9,Pending
4362,2023-01-03 00:00:00,38,Metal,39.042,Completed
4363,2023-10-11 00:00:00,90,Metal,275.022,Completed
4364,2023-10-05 00:00:00,93,Organic,236.394,Rejected
4365,2023-02-05 00:00:00,71,Paper,328.203,Rejected
4366,2023-07-30 00:00:00,97,Organic,290.556,Rejected
4367,2024-01-16 00:00:00,16,Glass,292.824,Completed
4368,2023-04-05 00:00:00,95,Plastic,408.411,Pending
4369,2023-03-28 00:00:00,16,Paper,360.009,Rejected
4370,2023-12-19 00:00:00,21,Plastic,295.902,Pending
4371,2023-02-27 00:00:00,56,Organic,93.969,Rejected
4372,2023-05-11 00:00:00,88,Glass,353.79,Rejected
4373,2024-02-01 00:00:00,68,Paper,39.861,Rejected
4374,2023-08-22 00:00:00,30,Paper,421.209,Completed
4375,2023-07-09 00:00:00,32,Glass,383.706,Completed
4376,2024-03-19 00:00:00,94,Organic,104.598,Completed
4377,2023-01-15 00:00:00,73,Glass,244.926,Rejected
4378,2023-04-27 00:00:00,52,Metal,418.347,Pending
4379,2024-02-04 00:00:00,46,Paper,399.195,Completed
4380,2023-07-30 00:00:00,29,Metal,336.825,Rejected
4381,2023-03-01 00:00:00,20,Paper,398.457,Pending
4382,2023-06-09 00:00:00,24,Glass,426.888,Rejected
4383,2023-12-24 00:00:00,80,Metal,372.042,Completed
4384,2023-11-21 00:00:00,49,Glass,120.087,Rejected
4385,2023-04-16 00:00:00,2,Metal,103.392,Pending
4386,2023-11-20 00:00:00,91,Organic,91.836,Pending
4387,2024-02-29 00:00:00,20,Plastic,34.677,Pending
4388,2023-01-03 00:00:00,19,Plastic,294.786,Completed
4389,2023-07-21 00:00:00,42,Metal,445.869,Completed
4390,2023-08-12 00:00:00,40,Plastic,184.608,Completed
4391,2024-01-21 00:00:00,45,Glass,184.626,Pending
4392,2023-09-19 00:00:00,67,Plastic,306.414,Pending
4393,2023-04-18 00:00:00,14,Organic,429.912,Pending
4394,2023-06-23 00:00:00,69,Glass,171.612,Pending
4395,2024-01-12 00:00:00,24,Metal,432.666,Completed
4396,2023-11-21 00:00:00,55,Paper,99.729,Pending
4397,2023-04-23 00:00:00,2,Glass,34.353,Rejected
4398,2023-07-11 00:00:00,30,Plastic,89.856,Pending
4399,2024-02-25 00:00:00,68,Paper,252.423,Completed
4400,2023-05-11 00:00:00,69,Glass,26.82,Pending
4401,2023-12-07 00:00:00,40,Plastic,134.523,Rejected
4402,2023-11-03 00:00:00,34,Glass,366.372,Rejected
4403,2023-11-15 00:00:00,89,Organic,61.137,Pending
4404,2023-03-09 00:00:00,74,Organic,75.528,Rejected
4405,2023-05-17 00:00:00,77,Organic,78.363,Rejected
4406,2023-02-15 00:00:00,95,Metal,300.177,Rejected
4407,2023-10-18 00:00:00,79,Glass,151.65,Rejected
4408,2024-03-21 00:00:00,62,Organic,45.585,Completed
4409,2023-05-21 00:00:00,31,Plastic,35.766,Rejected
4410,2023-05-28 00:00:00,22,Metal,425.016,Pending
4411,2023-12-20 00:00:00,49,Plastic,433.692,Completed
4412,2024-03-08 00:00:00,88,Metal,308.907,Rejected
4413,2023-02-16 00:00:00,38,Glass,58.761,Pending
4414,2023-04-22 00:00:00,69,Plastic,52.272,Completed
4415,2023-08-21 00:00:00,16,Paper,333.297,Rejected
4416,2023-12-01 00:00:00,69,Plastic,360.63,Pending
4417,2023-01-03 00:00:00,76,Paper,266.751,Completed
4418,2023-03-21 00:00:00,100,Metal,228.195,Completed
4419,2023-06-20 00:00:00,4,Glass,150.759,Pending
4420,2023-08-15 00:00:00,34,Paper,347.796,Pending
4421,2023-08-15 00:00:00,76,Glass,41.094,Pending
4422,2023-06-29 00:00:00,71,Glass,43.272,Completed
4423,2023-10-31 00:00:00,99,Plastic,306.306,Pending
4424,2023-12-16 00:00:00,48,Glass,227.61,Completed
4425,2023-08-27 00:00:00,99,Metal,346.068,Rejected
4426,2023-03-04 00:00:00,80,Metal,299.25,Rejected
4427,2023-10-31 00:00:00,23,Organic,29.43,Rejected
4428,2023-01-01 00:00:00,57,Glass,397.251,Completed
4429,2024-01-15 00:00:00,83,Metal,36.45,Rejected
4430,2023-11-26 00:00:00,55,Metal,437.706,Rejected
4431,2023-06-22 00:00:00,46,Plastic,166.761,Rejected
4432,2024-01-30 00:00:00,48,Paper,412.839,Rejected
4433,2023-04-05 00:00:00,99,Plastic,255.348,Pending
4434,2023-04-20 00:00:00,78,Plastic,27.855,Completed
4435,2023-05-22 00:00:00,29,Organic,413.55,Rejected
4436,2023-12-02 00:00:00,40,Metal,128.331,Rejected
4437,2024-03-26 00:00:00,40,Plastic,332.037,Rejected
4438,2023-01-30 00:00:00,45,Metal,170.181,Completed
4439,2023-08-05 00:00:00,73,Plastic,14.679,Rejected
4440,2023-03-16 00:00:00,18,Organic,163.8,Pending
4441,2023-05-16 00:00:00,79,Paper,47.511,Rejected
4442,2023-03-13 00:00:00,10,Glass,244.017,Rejected
4443,2023-06-05 00:00:00,6,Organic,202.671,Rejected
4444,2023-07-29 00:00:00,97,Metal,95.076,Rejected
4445,2023-04-20 00:00:00,17,Paper,213.813,Completed
4446,2023-08-15 00:00:00,82,Paper,363.168,Rejected
4447,2023-04-19 00:00:00,13,Paper,253.386,Pending
4448,2023-02-25 00:00:00,47,Paper,283.932,Completed
4449,2023-04-07 00:00:00,28,Metal,237.132,Rejected
4450,2023-09-08 00:00:00,38,Paper,268.335,Rejected
4451,2023-10-17 00:00:00,64,Metal,342.531,Rejected
4452,2023-11-20 00:00:00,75,Metal,174.546,Rejected
4453,2024-01-03 00:00:00,63,Glass,355.563,Completed
4454,2023-04-10 00:00:00,21,Metal,449.829,Pending
4455,2023-12-17 00:00:00,98,Glass,240.255,Completed
4456,2023-08-27 00:00:00,88,Glass,348.093,Completed
4457,2024-03-04 00:00:00,60,Organic,76.176,Completed
4458,2023-04-06 00:00:00,44,Paper,360.459,Rejected
4459,2023-02-13 00:00:00,95,Paper,359.118,Completed
4460,2024-02-16 00:00:00,29,Plastic,379.971,Pending
4461,2023-09-11 00:00:00,53,Metal,163.476,Pending
4462,2023-02-07 00:00:00,61,Plastic,254.511,Completed
4463,2023-10-14 00:00:00,50,Plastic,297.576,Rejected
4464,2023-07-30 00:00:00,57,Plastic,340.596,Rejected
4465,2024-03-21 00:00:00,97,Plastic,14.22,Pending
4466,2023-11-18 00:00:00,95,Paper,370.566,Rejected
4467,2023-01-29 00:00:00,17,Metal,224.136,Completed
4468,2023-09-30 00:00:00,5,Organic,374.022,Pending
4469,2023-03-05 00:00:00,34,Organic,383.742,Rejected
4470,2024-01-12 00:00:00,36,Plastic,84.186,Completed
4471,2023-06-30 00:00:00,98,Paper,335.511,Pending
4472,2023-08-18 00:00:00,36,Plastic,141.462,Rejected
4473,2023-06-23 00:00:00,10,Organic,366.885,Completed
4474,2023-01-20 00:00:00,93,Plastic,46.944,Rejected
4475,2023-10-12 00:00:00,48,Paper,250.632,Completed
4476,2023-05-18 00:00:00,28,Organic,282.78,Completed
4477,2023-06-09 00:00:00,3,Paper,9.072,Pending
4478,2023-07-15 00:00:00,90,Paper,218.907,Pending
4479,2024-02-05 00:00:00,25,Plastic,367.74,Completed
4480,2023-11-29 00:00:00,16,Metal,80.046,Completed
4481,2023-08-26 00:00:00,71,Paper,199.8,Completed
4482,2023-02-28 00:00:00,58,Organic,76.266,Pending
4483,2023-11-18 00:00:00,51,Paper,318.276,Pending
4484,2023-07-04 00:00:00,10,Organic,399.537,Completed
4485,2023-07-07 00:00:00,83,Organic,80.055,Pending
4486,2024-02-16 00:00:00,53,Plastic,347.085,Pending
4487,2023-08-18 00:00:00,17,Metal,330.417,Completed
4488,2023-10-23 00:00:00,61,Paper,229.554,Completed
4489,2023-06-20 00:00:00,91,Paper,255.789,Completed
4490,2023-05-15 00:00:00,54,Paper,14.607,Rejected
4491,2023-04-30 00:00:00,15,Glass,27.234,Completed
4492,2023-10-28 00:00:00,15,Plastic,443.394,Rejected
4493,2023-11-19 00:00:00,83,Paper,89.01,Completed
4494,2024-01-14 00:00:00,44,Glass,56.88,Rejected
4495,2023-01-18 00:00:00,8,Plastic,416.655,Rejected
4496,2023-11-21 00:00:00,60,Organic,26.046,Rejected
4497,2024-01-14 00:00:00,80,Metal,64.404,Pending
4498,2023-03-03 00:00:00,82,Glass,23.418,Rejected
4499,2023-07-17 00:00:00,96,Metal,414.081,Pending
4500,2023-07-09 00:00:00,34,Glass,135.477,Pending
4501,2023-08-19 00:00:00,52,Organic,335.448,Rejected
4502,2023-07-30 00:00:00,40,Plastic,180.882,Rejected
4503,2023-08-13 00:00:00,94,Organic,234.891,Pending
4504,2023-04-15 00:00:00,12,Paper,146.808,Pending
4505,2023-03-01 00:00:00,4,Paper,342.711,Pending
4506,2023-08-14 00:00:00,50,Metal,394.974,Pending
4507,2023-03-22 00:00:00,33,Paper,103.563,Pending
4508,2023-09-05 00:00:00,10,Plastic,66.357,Completed
4509,2023-07-09 00:00:00,60,Glass,179.145,Pending
4510,2023-10-20 00:00:00,9,Paper,179.865,Completed
4511,2024-03-09 00:00:00,59,Metal,358.074,Rejected
4512,2023-09-15 00:00:00,85,Organic,67.356,Completed
4513,2023-02-11 00:00:00,28,Plastic,159.768,Rejected
4514,2023-11-28 00:00:00,51,Plastic,187.425,Completed
4515,2024-02-11 00:00:00,27,Paper,249.534,Rejected
4516,2023-07-04 00:00:00,60,Organic,182.853,Completed
4517,2023-04-29 00:00:00,82,Paper,198.342,Pending
4518,2023-11-01 00:00:00,58,Plastic,80.199,Completed
4519,2023-12-25 00:00:00,95,Paper,36.747,Completed
4520,2023-06-17 00:00:00,30,Plastic,260.559,Completed
4521,2023-01-05 00:00:00,39,Paper,11.799,Rejected
4522,2023-03-10 00:00:00,31,Paper,32.382,Completed
4523,2023-03-27 00:00:00,41,Plastic,99.648,Rejected
4524,2023-05-24 00:00:00,76,Metal,282.402,Pending
4525,2023-07-28 00:00:00,90,Organic,143.622,Pending
4526,2023-04-21 00:00:00,80,Metal,15.732,Completed
4527,2023-09-27 00:00:00,94,Paper,449.622,Rejected
4528,2024-03-05 00:00:00,92,Paper,324.099,Pending
