dispatch_id,date,user_id,material_type,dispatched_qty,destination,status
3878,2023-12-16 00:00:00,56,Metal,363.23,Location_16,Pending
3879,2023-08-10 00:00:00,51,Paper,300.89,Location_3,Rejected
3880,2023-06-05 00:00:00,31,Paper,75.31,Location_11,Pending
3881,2024-01-19 00:00:00,89,Organic,30.46,Location_10,Rejected
3882,2023-01-15 00:00:00,39,Metal,230.64,Location_7,Completed
3883,2023-05-09 00:00:00,83,Organic,110.36,Location_8,Rejected
3884,2023-03-05 00:00:00,23,Paper,106.07,Location_9,Completed
3885,2023-04-08 00:00:00,46,Organic,131.57,Location_4,Rejected
3886,2023-01-07 00:00:00,38,Glass,49.61,Location_2,Completed
3887,2023-07-03 00:00:00,39,Organic,165.31,Location_14,Rejected
3888,2023-07-30 00:00:00,48,Glass,249.76,Location_12,Pending
3889,2023-05-09 00:00:00,61,Metal,83,Location_8,Completed
3890,2023-04-30 00:00:00,48,Organic,246.94,Location_20,Rejected
3891,2023-08-07 00:00:00,51,Glass,109.99,Location_17,Rejected
3892,2023-02-24 00:00:00,36,Organic,462.03,Location_4,Pending
3893,2023-07-14 00:00:00,100,Organic,349.84,Location_19,Rejected
3894,2024-03-07 00:00:00,76,Glass,344.61,Location_16,Rejected
3895,2023-05-14 00:00:00,22,Paper,458.12,Location_14,Completed
3896,2023-03-11 00:00:00,37,Organic,355.77,Location_14,Rejected
3897,2023-10-11 00:00:00,89,Plastic,338.19,Location_14,Pending
3898,2023-11-16 00:00:00,82,Glass,246.62,Location_11,Pending
3899,2023-10-18 00:00:00,65,Paper,176.28,Location_17,Rejected
3900,2023-09-02 00:00:00,79,Paper,13.98,Location_14,Rejected
3901,2023-01-27 00:00:00,99,Paper,39.94,Location_19,Completed
3902,2023-08-19 00:00:00,3,Organic,329.85,Location_3,Completed
3903,2024-02-20 00:00:00,74,Metal,462.89,Location_15,Completed
3904,2023-12-10 00:00:00,38,Glass,385.55,Location_2,Pending
3905,2023-11-03 00:00:00,58,Paper,170.59,Location_3,Completed
3906,2023-11-12 00:00:00,93,Organic,185.44,Location_15,Rejected
3907,2023-08-28 00:00:00,75,Glass,484.71,Location_8,Completed
3908,2023-11-28 00:00:00,66,Metal,470.28,Location_9,Completed
3909,2024-01-01 00:00:00,35,Plastic,150.33,Location_18,Pending
3910,2023-02-21 00:00:00,14,Metal,471.84,Location_14,Rejected
3911,2024-01-12 00:00:00,95,Plastic,349.97,Location_17,Rejected
3912,2023-06-26 00:00:00,35,Metal,37.95,Location_14,Completed
3913,2023-06-02 00:00:00,97,Metal,280.85,Location_14,Rejected
3914,2023-04-24 00:00:00,59,Plastic,99.75,Location_7,Completed
3915,2023-02-13 00:00:00,9,Plastic,438.39,Location_8,Pending
3916,2023-09-19 00:00:00,61,Metal,285.36,Location_15,Completed
3917,2023-12-05 00:00:00,6,Organic,159.95,Location_19,Pending
3918,2023-06-24 00:00:00,22,Glass,408.09,Location_7,Pending
3919,2023-10-28 00:00:00,27,Paper,350.87,Location_17,Rejected
3920,2024-01-01 00:00:00,83,Paper,126.78,Location_9,Rejected
3921,2023-01-17 00:00:00,98,Metal,221.96,Location_6,Pending
3922,2023-12-07 00:00:00,8,Plastic,392.98,Location_5,Completed
3923,2023-05-24 00:00:00,82,Plastic,257.42,Location_4,Rejected
3924,2023-07-08 00:00:00,91,Glass,157.79,Location_7,Pending
3925,2023-09-24 00:00:00,82,Plastic,395.02,Location_13,Pending
3926,2023-10-22 00:00:00,12,Organic,223.85,Location_13,Completed
3927,2023-05-03 00:00:00,16,Glass,32.26,Location_7,Pending
3928,2023-05-22 00:00:00,72,Organic,440.58,Location_13,Pending
3929,2023-04-30 00:00:00,80,Plastic,230.49,Location_4,Pending
3930,2023-04-04 00:00:00,55,Metal,56.08,Location_9,Rejected
3931,2023-10-11 00:00:00,16,Glass,362.04,Location_17,Rejected
3932,2023-03-10 00:00:00,11,Organic,427.08,Location_10,Completed
3933,2023-05-20 00:00:00,57,Paper,101.45,Location_19,Pending
3934,2024-03-25 00:00:00,4,Glass,450.28,Location_1,Rejected
3935,2023-12-04 00:00:00,72,Plastic,300.37,Location_5,Completed
3936,2023-01-17 00:00:00,35,Plastic,487.66,Location_17,Pending
3937,2023-02-21 00:00:00,43,Organic,271.58,Location_14,Rejected
3938,2024-01-21 00:00:00,4,Plastic,151.09,Location_2,Rejected
3939,2023-10-30 00:00:00,70,Paper,227.3,Location_6,Completed
3940,2023-04-23 00:00:00,92,Glass,80.32,Location_3,Rejected
3941,2023-07-27 00:00:00,21,Metal,459.91,Location_11,Pending
3942,2023-10-21 00:00:00,12,Plastic,145.41,Location_16,Pending
3943,2023-01-09 00:00:00,63,Glass,31.12,Location_6,Pending
3944,2024-01-18 00:00:00,89,Organic,296.16,Location_9,Rejected
3945,2023-10-02 00:00:00,20,Metal,49.82,Location_18,Pending
3946,2023-11-24 00:00:00,87,Organic,255.49,Location_7,Pending
3947,2023-10-19 00:00:00,35,Glass,471.04,Location_13,Completed
3948,2023-11-10 00:00:00,10,Metal,61.61,Location_8,Completed
3949,2023-04-19 00:00:00,64,Organic,183.51,Location_18,Rejected
3950,2023-08-01 00:00:00,71,Glass,298.53,Location_13,Rejected
3951,2023-11-04 00:00:00,87,Glass,444.47,Location_14,Pending
3952,2023-08-04 00:00:00,72,Organic,340.89,Location_10,Pending
3953,2023-05-03 00:00:00,5,Metal,390.5,Location_17,Pending
3954,2024-03-02 00:00:00,10,Metal,78.83,Location_5,Pending
3955,2023-08-31 00:00:00,32,Glass,46.77,Location_15,Pending
3956,2024-03-10 00:00:00,70,Paper,365.15,Location_4,Completed
3957,2023-06-23 00:00:00,22,Glass,213.93,Location_14,Completed
3958,2023-03-03 00:00:00,41,Metal,423.58,Location_17,Rejected
3959,2023-11-12 00:00:00,18,Paper,397.29,Location_10,Rejected
3960,2023-07-31 00:00:00,27,Metal,73.83,Location_2,Rejected
3961,2023-01-10 00:00:00,97,Glass,167.23,Location_16,Pending
3962,2023-04-04 00:00:00,66,Metal,480.18,Location_9,Rejected
3963,2023-08-01 00:00:00,21,Organic,194.43,Location_9,Completed
3964,2023-07-27 00:00:00,68,Metal,294.22,Location_5,Rejected
3965,2023-11-08 00:00:00,36,Paper,369.6,Location_3,Completed
3966,2024-01-09 00:00:00,75,Metal,213.35,Location_18,Pending
3967,2023-10-04 00:00:00,64,Paper,357.28,Location_3,Pending
3968,2023-07-12 00:00:00,16,Organic,72.29,Location_3,Completed
3969,2023-08-11 00:00:00,14,Glass,234.75,Location_18,Pending
3970,2024-01-25 00:00:00,13,Metal,404.98,Location_12,Rejected
3971,2023-07-30 00:00:00,12,Paper,492.05,Location_8,Rejected
3972,2024-02-16 00:00:00,31,Organic,221.16,Location_16,Completed
3973,2023-11-16 00:00:00,99,Paper,464.66,Location_16,Rejected
3974,2023-12-25 00:00:00,8,Glass,201.28,Location_5,Completed
3975,2024-03-15 00:00:00,1,Glass,395.52,Location_9,Pending
3976,2023-02-06 00:00:00,33,Organic,402.06,Location_12,Pending
3977,2023-05-06 00:00:00,96,Plastic,394.35,Location_20,Completed
3978,2024-02-27 00:00:00,9,Metal,349.65,Location_1,Pending
3979,2023-01-21 00:00:00,77,Organic,132.04,Location_5,Rejected
3980,2023-12-21 00:00:00,47,Glass,139.1,Location_16,Rejected
3981,2024-01-24 00:00:00,78,Plastic,321.42,Location_13,Rejected
3982,2023-07-07 00:00:00,9,Plastic,75.13,Location_12,Rejected
3983,2023-04-09 00:00:00,27,Metal,173.8,Location_10,Completed
3984,2023-03-06 00:00:00,83,Paper,203.47,Location_4,Completed
3985,2023-01-23 00:00:00,31,Metal,290.59,Location_1,Completed
3986,2023-10-05 00:00:00,51,Organic,393.91,Location_1,Completed
3987,2023-09-06 00:00:00,55,Glass,482.14,Location_15,Pending
3988,2023-09-14 00:00:00,100,Organic,130.64,Location_8,Pending
3989,2023-10-01 00:00:00,3,Organic,332.48,Location_15,Completed
3990,2023-09-01 00:00:00,32,Glass,327.27,Location_14,Pending
3991,2024-03-15 00:00:00,64,Plastic,253.14,Location_9,Completed
3992,2024-01-24 00:00:00,64,Plastic,41.59,Location_5,Rejected
3993,2023-04-14 00:00:00,82,Metal,108.61,Location_17,Pending
3994,2024-03-05 00:00:00,57,Glass,199.87,Location_17,Rejected
3995,2024-02-22 00:00:00,59,Plastic,398.19,Location_7,Pending
3996,2023-09-24 00:00:00,2,Paper,382.55,Location_13,Completed
3997,2023-10-22 00:00:00,9,Paper,490.38,Location_12,Pending
3998,2023-05-07 00:00:00,7,Metal,379.72,Location_6,Completed
3999,2023-01-03 00:00:00,94,Organic,478.26,Location_12,Pending
4000,2023-03-13 00:00:00,7,Organic,22.56,Location_9,Pending
4001,2023-06-25 00:00:00,43,Paper,231.47,Location_19,Pending
4002,2024-01-06 00:00:00,91,Glass,179.57,Location_1,Completed
4003,2023-06-30 00:00:00,66,Metal,19.12,Location_10,Pending
4004,2023-11-14 00:00:00,88,Glass,245.49,Location_9,Rejected
4005,2024-03-08 00:00:00,12,Metal,394.97,Location_1,Completed
4006,2024-01-16 00:00:00,64,Organic,54.87,Location_18,Pending
4007,2023-01-30 00:00:00,37,Paper,206.62,Location_15,Pending
4008,2023-02-23 00:00:00,51,Metal,67.93,Location_17,Pending
4009,2023-08-06 00:00:00,15,Metal,491.91,Location_5,Rejected
4010,2024-01-24 00:00:00,26,Glass,327.64,Location_19,Pending
4011,2023-06-17 00:00:00,96,Plastic,183.51,Location_19,Pending
4012,2023-06-20 00:00:00,91,Organic,71.76,Location_17,Completed
4013,2023-02-23 00:00:00,90,Plastic,426.55,Location_20,Completed
4014,2023-03-12 00:00:00,34,Paper,204.45,Location_8,Completed
4015,2023-11-03 00:00:00,20,Paper,412.81,Location_15,Rejected
4016,2023-07-25 00:00:00,61,Plastic,447.98,Location_17,Pending
4017,2023-03-08 00:00:00,45,Glass,437.6,Location_7,Pending
4018,2023-09-22 00:00:00,74,Paper,179.44,Location_6,Rejected
4019,2023-08-24 00:00:00,40,Paper,347.73,Location_16,Completed
4020,2023-08-19 00:00:00,96,Glass,88.89,Location_16,Rejected
4021,2023-08-23 00:00:00,1,Organic,281.45,Location_4,Completed
4022,2023-10-17 00:00:00,80,Paper,103.11,Location_9,Pending
4023,2023-12-12 00:00:00,85,Metal,191.76,Location_20,Pending
4024,2023-12-23 00:00:00,10,Plastic,91.73,Location_11,Completed
4025,2023-02-10 00:00:00,68,Organic,474.56,Location_13,Rejected
4026,2023-03-12 00:00:00,51,Plastic,143.25,Location_17,Pending
4027,2023-12-30 00:00:00,99,Glass,49.94,Location_10,Completed
4028,2024-02-03 00:00:00,67,Organic,361.18,Location_16,Rejected
4029,2024-02-05 00:00:00,69,Organic,190.09,Location_10,Completed
4030,2023-12-15 00:00:00,52,Plastic,184.52,Location_4,Pending
4031,2023-01-24 00:00:00,98,Metal,379.83,Location_2,Rejected
4032,2024-01-14 00:00:00,96,Metal,431.17,Location_18,Pending
4033,2023-12-31 00:00:00,46,Glass,38.81,Location_16,Rejected
4034,2023-04-15 00:00:00,73,Organic,464.48,Location_11,Completed
4035,2023-08-10 00:00:00,48,Plastic,241.66,Location_1,Completed
4036,2024-01-01 00:00:00,53,Glass,270.09,Location_19,Rejected
4037,2024-01-11 00:00:00,28,Organic,386.59,Location_13,Rejected
4038,2024-01-23 00:00:00,40,Metal,96.27,Location_17,Completed
4039,2023-11-11 00:00:00,63,Glass,56.82,Location_16,Pending
4040,2023-02-12 00:00:00,33,Glass,389.96,Location_7,Completed
4041,2023-11-02 00:00:00,78,Glass,497.41,Location_9,Rejected
4042,2023-09-06 00:00:00,46,Organic,125,Location_2,Completed
4043,2023-10-02 00:00:00,41,Metal,228.72,Location_6,Pending
4044,2023-06-11 00:00:00,13,Metal,432.49,Location_11,Completed
4045,2024-01-22 00:00:00,97,Plastic,381.52,Location_17,Rejected
4046,2023-12-05 00:00:00,36,Metal,466.27,Location_11,Completed
4047,2023-04-10 00:00:00,81,Paper,184.86,Location_14,Rejected
4048,2023-11-13 00:00:00,33,Organic,340.84,Location_9,Pending
4049,2023-03-22 00:00:00,59,Metal,372.36,Location_14,Completed
4050,2023-03-21 00:00:00,37,Organic,119.91,Location_7,Pending
4051,2024-01-17 00:00:00,76,Glass,414.36,Location_6,Rejected
4052,2023-07-08 00:00:00,34,Glass,266.16,Location_17,Rejected
4053,2023-04-16 00:00:00,72,Organic,453.68,Location_11,Completed
4054,2023-01-16 00:00:00,40,Paper,494.51,Location_1,Pending
4055,2023-07-10 00:00:00,25,Metal,295.79,Location_13,Completed
4056,2023-12-31 00:00:00,52,Plastic,53.79,Location_6,Completed
4057,2023-04-20 00:00:00,74,Organic,467.81,Location_1,Rejected
4058,2024-02-01 00:00:00,11,Metal,49.43,Location_9,Pending
4059,2023-01-05 00:00:00,26,Metal,196.02,Location_1,Completed
4060,2023-09-26 00:00:00,83,Organic,492.55,Location_10,Rejected
4061,2024-01-05 00:00:00,35,Paper,248.23,Location_12,Completed
4062,2023-05-02 00:00:00,71,Paper,351.8,Location_16,Rejected
4063,2023-08-05 00:00:00,44,Metal,189.78,Location_12,Completed
4064,2023-03-26 00:00:00,83,Metal,275.8,Location_11,Completed
4065,2023-09-18 00:00:00,48,Organic,258.21,Location_1,Completed
4066,2023-06-16 00:00:00,10,Glass,496.73,Location_13,Pending
4067,2023-07-30 00:00:00,35,Glass,142.37,Location_18,Completed
4068,2023-01-14 00:00:00,88,Plastic,99.08,Location_18,Completed
4069,2023-05-24 00:00:00,5,Glass,29.48,Location_20,Rejected
4070,2023-10-06 00:00:00,99,Glass,88.44,Location_14,Completed
4071,2023-10-09 00:00:00,33,Paper,438.75,Location_6,Completed
4072,2023-01-06 00:00:00,61,Plastic,305.88,Location_17,Completed
4073,2023-04-04 00:00:00,59,Metal,309.78,Location_8,Pending
4074,2023-05-14 00:00:00,17,Paper,268.03,Location_19,Completed
4075,2023-08-16 00:00:00,77,Plastic,363.03,Location_20,Pending
4076,2023-09-05 00:00:00,49,Paper,320.89,Location_19,Pending
4077,2023-05-17 00:00:00,90,Metal,274.04,Location_20,Rejected
4078,2024-03-13 00:00:00,51,Organic,499.57,Location_11,Rejected
4079,2023-11-25 00:00:00,67,Organic,295.73,Location_12,Rejected
4080,2023-07-01 00:00:00,100,Paper,404.81,Location_5,Completed
4081,2023-11-27 00:00:00,82,Plastic,103.12,Location_13,Pending
4082,2023-06-05 00:00:00,93,Metal,104.52,Location_13,Rejected
4083,2023-07-01 00:00:00,68,Metal,91.6,Location_14,Rejected
4084,2023-03-16 00:00:00,64,Plastic,135.09,Location_15,Completed
4085,2023-07-06 00:00:00,6,Glass,486.4,Location_18,Completed
4086,2023-08-31 00:00:00,46,Plastic,70.38,Location_11,Rejected
4087,2023-11-13 00:00:00,37,Paper,214.54,Location_1,Completed
4088,2023-03-10 00:00:00,15,Metal,399.9,Location_6,Completed
4089,2024-02-21 00:00:00,57,Metal,249.36,Location_4,Pending
4090,2023-09-10 00:00:00,38,Organic,384.98,Location_11,Pending
4091,2024-02-24 00:00:00,3,Metal,272.25,Location_5,Pending
4092,2024-03-26 00:00:00,86,Metal,36.84,Location_10,Pending
4093,2023-03-28 00:00:00,97,Organic,182.92,Location_12,Completed
4094,2024-02-22 00:00:00,55,Organic,300.47,Location_16,Pending
4095,2023-10-25 00:00:00,36,Paper,140.73,Location_13,Completed
4096,2023-10-19 00:00:00,36,Organic,132.66,Location_12,Rejected
4097,2024-03-17 00:00:00,24,Plastic,475.37,Location_10,Completed
4098,2023-02-20 00:00:00,9,Plastic,306.26,Location_7,Completed
4099,2023-01-16 00:00:00,55,Metal,232.89,Location_9,Rejected
4100,2023-07-13 00:00:00,56,Metal,234.78,Location_15,Pending
4101,2023-05-20 00:00:00,100,Organic,130.43,Location_9,Rejected
4102,2023-10-04 00:00:00,59,Glass,408.71,Location_20,Pending
4103,2023-03-31 00:00:00,67,Glass,115.05,Location_19,Rejected
4104,2024-02-20 00:00:00,98,Metal,178.78,Location_7,Pending
4105,2023-03-24 00:00:00,71,Plastic,446.97,Location_17,Pending
4106,2023-04-24 00:00:00,82,Metal,272.52,Location_2,Completed
4107,2024-02-01 00:00:00,37,Metal,390.54,Location_16,Pending
4108,2023-07-22 00:00:00,56,Metal,17.46,Location_6,Rejected
4109,2023-09-17 00:00:00,70,Organic,409.32,Location_2,Rejected
4110,2023-10-10 00:00:00,91,Plastic,396.68,Location_1,Pending
4111,2023-12-13 00:00:00,64,Paper,382.03,Location_7,Completed
4112,2024-03-06 00:00:00,61,Organic,79.77,Location_12,Pending
4113,2023-12-17 00:00:00,10,Glass,438.53,Location_14,Rejected
4114,2023-11-17 00:00:00,51,Metal,428.63,Location_20,Pending
4115,2023-05-19 00:00:00,25,Organic,440.48,Location_11,Completed
4116,2023-07-28 00:00:00,56,Paper,321.11,Location_12,Pending
4117,2023-01-10 00:00:00,40,Organic,141.68,Location_16,Pending
4118,2023-06-05 00:00:00,42,Plastic,281.19,Location_7,Completed
4119,2023-02-13 00:00:00,63,Paper,107.88,Location_6,Pending
4120,2023-09-20 00:00:00,73,Organic,25.52,Location_19,Pending
4121,2023-12-30 00:00:00,91,Plastic,438.13,Location_14,Pending
4122,2023-01-19 00:00:00,11,Metal,335.55,Location_5,Rejected
4123,2023-05-16 00:00:00,37,Plastic,132.58,Location_1,Completed
4124,2024-03-02 00:00:00,52,Paper,270.95,Location_7,Pending
4125,2024-02-28 00:00:00,25,Plastic,36.08,Location_20,Pending
4126,2024-03-24 00:00:00,54,Organic,244.8,Location_16,Pending
4127,2023-10-08 00:00:00,87,Organic,114.29,Location_17,Completed
4128,2023-02-24 00:00:00,75,Paper,191.8,Location_1,Pending
4129,2024-02-29 00:00:00,61,Organic,270.77,Location_1,Rejected
4130,2023-05-14 00:00:00,74,Metal,48.83,Location_7,Pending
4131,2023-11-29 00:00:00,13,Metal,391.59,Location_14,Rejected
4132,2023-07-31 00:00:00,93,Organic,206.49,Location_10,Completed
4133,2023-12-01 00:00:00,21,Plastic,78.18,Location_3,Rejected
4134,2024-03-20 00:00:00,62,Glass,260.86,Location_12,Rejected
4135,2023-06-26 00:00:00,96,Glass,340.05,Location_14,Completed
4136,2023-07-12 00:00:00,61,Organic,34.97,Location_13,Completed
4137,2023-07-12 00:00:00,7,Plastic,187.73,Location_15,Pending
4138,2023-05-01 00:00:00,1,Paper,288.59,Location_16,Rejected
4139,2023-07-15 00:00:00,79,Glass,394.86,Location_17,Completed
4140,2023-08-29 00:00:00,36,Metal,309.69,Location_7,Rejected
4141,2023-07-09 00:00:00,70,Metal,343.9,Location_17,Rejected
4142,2023-07-03 00:00:00,85,Organic,181.21,Location_2,Rejected
4143,2023-02-15 00:00:00,79,Glass,267.9,Location_9,Completed
4144,2024-02-01 00:00:00,40,Organic,246.87,Location_14,Completed
4145,2023-08-14 00:00:00,20,Organic,493.51,Location_1,Completed
4146,2023-02-02 00:00:00,42,Paper,188.81,Location_12,Pending
4147,2023-07-30 00:00:00,73,Organic,417.91,Location_3,Pending
4148,2023-01-24 00:00:00,70,Organic,373.51,Location_10,Rejected
4149,2023-01-18 00:00:00,96,Plastic,224.08,Location_12,Rejected
4150,2023-05-31 00:00:00,70,Metal,397.68,Location_6,Rejected
4151,2024-01-23 00:00:00,91,Glass,359.74,Location_20,Rejected
4152,2023-03-16 00:00:00,72,Plastic,24.15,Location_1,Completed
4153,2023-07-23 00:00:00,99,Metal,292.75,Location_19,Completed
4154,2023-05-11 00:00:00,2,Organic,245.36,Location_10,Pending
4155,2023-11-22 00:00:00,63,Plastic,356.21,Location_16,Completed
4156,2023-01-14 00:00:00,22,Metal,101.12,Location_5,Completed
4157,2023-10-18 00:00:00,97,Paper,173.65,Location_11,Pending
4158,2024-02-25 00:00:00,91,Metal,262.56,Location_12,Completed
4159,2024-03-21 00:00:00,18,Metal,234.75,Location_16,Rejected
4160,2023-07-11 00:00:00,63,Glass,168.4,Location_7,Completed
4161,2023-08-17 00:00:00,85,Paper,369.63,Location_18,Pending
4162,2023-06-29 00:00:00,16,Glass,18.58,Location_13,Completed
4163,2024-01-08 00:00:00,90,Paper,465.88,Location_10,Rejected
4164,2023-10-19 00:00:00,73,Metal,245.46,Location_4,Rejected
4165,2023-10-08 00:00:00,50,Organic,166.27,Location_6,Rejected
4166,2023-06-11 00:00:00,20,Organic,147.95,Location_13,Pending
4167,2023-08-14 00:00:00,54,Metal,432.25,Location_8,Pending
4168,2023-11-24 00:00:00,11,Glass,240.88,Location_10,Completed
4169,2023-01-26 00:00:00,62,Paper,466.47,Location_9,Pending
4170,2023-06-09 00:00:00,16,Plastic,46.75,Location_5,Pending
4171,2023-11-14 00:00:00,31,Plastic,65.8,Location_1,Completed
4172,2023-01-23 00:00:00,94,Organic,19.22,Location_17,Completed
4173,2023-10-27 00:00:00,94,Organic,248.28,Location_20,Pending
4174,2024-03-08 00:00:00,44,Paper,430.67,Location_11,Pending
4175,2024-02-04 00:00:00,17,Organic,213.22,Location_6,Rejected
4176,2023-12-01 00:00:00,22,Paper,135.38,Location_12,Pending
4177,2023-06-16 00:00:00,25,Metal,327.17,Location_2,Completed
4178,2023-11-18 00:00:00,54,Paper,27.97,Location_16,Rejected
4179,2023-12-30 00:00:00,40,Plastic,236.89,Location_15,Rejected
4180,2023-03-03 00:00:00,55,Glass,103.34,Location_9,Pending
4181,2023-02-12 00:00:00,4,Metal,47.46,Location_18,Rejected
4182,2024-01-23 00:00:00,77,Plastic,350.92,Location_9,Completed
4183,2024-03-14 00:00:00,59,Plastic,393.13,Location_14,Completed
4184,2023-11-04 00:00:00,77,Paper,360.02,Location_15,Pending
4185,2023-02-24 00:00:00,94,Organic,320.98,Location_1,Pending
4186,2023-01-21 00:00:00,86,Glass,456.17,Location_12,Pending
4187,2023-10-16 00:00:00,66,Plastic,46.9,Location_20,Completed
4188,2024-01-27 00:00:00,91,Metal,485.13,Location_20,Completed
4189,2023-03-20 00:00:00,98,Plastic,312.06,Location_15,Completed
4190,2023-02-24 00:00:00,73,Organic,472.83,Location_16,Rejected
4191,2024-03-14 00:00:00,62,Glass,265.09,Location_14,Rejected
4192,2023-11-11 00:00:00,32,Paper,391.86,Location_5,Completed
4193,2023-05-13 00:00:00,49,Organic,390.24,Location_9,Pending
4194,2023-09-12 00:00:00,72,Plastic,51.01,Location_11,Rejected
4195,2023-12-03 00:00:00,19,Organic,448.98,Location_16,Pending
4196,2023-05-06 00:00:00,89,Organic,267.82,Location_15,Pending
4197,2024-03-09 00:00:00,9,Plastic,59.69,Location_6,Completed
4198,2023-07-04 00:00:00,55,Paper,380.14,Location_6,Completed
4199,2023-09-23 00:00:00,23,Glass,171.44,Location_4,Rejected
4200,2023-12-14 00:00:00,15,Organic,276.48,Location_20,Pending
4201,2023-03-20 00:00:00,36,Plastic,189.97,Location_19,Pending
4202,2023-06-20 00:00:00,68,Paper,121.55,Location_19,Pending
4203,2023-11-05 00:00:00,88,Organic,360.63,Location_15,Rejected
4204,2023-06-23 00:00:00,80,Paper,293.26,Location_1,Pending
4205,2023-05-15 00:00:00,2,Plastic,156.74,Location_15,Rejected
4206,2023-12-22 00:00:00,4,Metal,314.47,Location_7,Pending
4207,2024-01-17 00:00:00,57,Paper,60.47,Location_11,Rejected
4208,2023-05-05 00:00:00,53,Organic,64.42,Location_16,Rejected
4209,2024-01-17 00:00:00,61,Metal,469.56,Location_18,Pending
4210,2024-03-21 00:00:00,49,Metal,348.32,Location_5,Completed
4211,2023-12-24 00:00:00,51,Plastic,355.35,Location_12,Completed
4212,2023-02-12 00:00:00,20,Organic,250.88,Location_13,Rejected
4213,2023-08-08 00:00:00,85,Organic,99.72,Location_10,Completed
4214,2023-05-04 00:00:00,5,Metal,136.16,Location_7,Pending
4215,2023-06-28 00:00:00,62,Plastic,184.95,Location_13,Rejected
4216,2023-09-30 00:00:00,61,Paper,315.03,Location_17,Completed
4217,2023-08-12 00:00:00,79,Plastic,110.54,Location_17,Rejected
4218,2023-07-29 00:00:00,52,Glass,411.99,Location_15,Rejected
4219,2023-03-02 00:00:00,71,Metal,74.6,Location_7,Rejected
4220,2023-02-20 00:00:00,77,Glass,354.85,Location_16,Rejected
4221,2023-04-18 00:00:00,34,Organic,82.34,Location_18,Pending
4222,2023-10-04 00:00:00,25,Paper,134.76,Location_5,Pending
4223,2023-02-22 00:00:00,40,Glass,459.62,Location_19,Pending
4224,2023-12-14 00:00:00,10,Organic,161.78,Location_18,Rejected
4225,2023-03-24 00:00:00,64,Glass,91.64,Location_10,Rejected
4226,2023-03-14 00:00:00,100,Plastic,226.03,Location_1,Pending
4227,2023-06-16 00:00:00,33,Organic,155.53,Location_4,Completed
4228,2023-11-06 00:00:00,70,Glass,62.56,Location_16,Rejected
4229,2023-06-15 00:00:00,96,Plastic,315.32,Location_15,Pending
4230,2023-02-03 00:00:00,27,Glass,348.39,Location_8,Pending
4231,2023-12-07 00:00:00,64,Glass,53.55,Location_10,Pending
4232,2023-10-09 00:00:00,27,Organic,453.26,Location_3,Completed
4233,2023-09-20 00:00:00,11,Glass,493.29,Location_7,Completed
4234,2024-02-10 00:00:00,36,Organic,323.15,Location_5,Pending
4235,2023-02-28 00:00:00,14,Organic,384.39,Location_12,Rejected
4236,2023-07-22 00:00:00,68,Glass,359.33,Location_20,Completed
4237,2023-12-14 00:00:00,51,Glass,81.31,Location_10,Completed
4238,2023-11-17 00:00:00,37,Glass,372.45,Location_5,Rejected
4239,2023-12-21 00:00:00,81,Glass,277.71,Location_15,Completed
4240,2023-10-07 00:00:00,83,Glass,429.76,Location_8,Pending
4241,2023-12-19 00:00:00,39,Organic,91.39,Location_19,Completed
4242,2023-09-24 00:00:00,48,Paper,93.4,Location_17,Pending
4243,2024-03-22 00:00:00,64,Paper,278.35,Location_8,Pending
4244,2023-05-19 00:00:00,93,Paper,443.24,Location_18,Rejected
4245,2023-10-15 00:00:00,36,Organic,430.61,Location_15,Pending
4246,2023-04-18 00:00:00,4,Paper,454.04,Location_15,Pending
4247,2024-02-29 00:00:00,11,Paper,282.67,Location_1,Rejected
4248,2023-01-07 00:00:00,63,Glass,13.65,Location_7,Completed
4249,2023-03-11 00:00:00,90,Glass,496.84,Location_16,Completed
4250,2023-01-04 00:00:00,97,Paper,459.03,Location_6,Pending
4251,2023-03-28 00:00:00,80,Glass,392.87,Location_15,Rejected
4252,2023-02-04 00:00:00,95,Organic,480.77,Location_16,Completed
4253,2024-02-17 00:00:00,62,Metal,329.2,Location_17,Pending
4254,2023-10-21 00:00:00,46,Plastic,114.39,Location_15,Rejected
4255,2023-06-20 00:00:00,47,Organic,184.33,Location_5,Rejected
4256,2023-02-18 00:00:00,3,Plastic,172.57,Location_10,Pending
4257,2023-06-21 00:00:00,86,Organic,139.36,Location_2,Pending
4258,2023-06-16 00:00:00,3,Metal,270.91,Location_20,Completed
4259,2023-05-01 00:00:00,30,Paper,478.33,Location_10,Completed
4260,2023-08-27 00:00:00,69,Paper,475.04,Location_19,Pending
4261,2023-01-04 00:00:00,86,Organic,267.47,Location_6,Rejected
4262,2023-07-01 00:00:00,76,Organic,20.9,Location_1,Pending
4263,2023-08-07 00:00:00,59,Paper,295.54,Location_6,Rejected
4264,2023-12-11 00:00:00,83,Glass,24.12,Location_11,Rejected
4265,2023-07-18 00:00:00,64,Paper,458.39,Location_5,Pending
4266,2024-03-04 00:00:00,1,Organic,321.55,Location_20,Rejected
4267,2023-06-08 00:00:00,51,Metal,495.29,Location_18,Rejected
4268,2024-02-01 00:00:00,60,Plastic,364.83,Location_11,Rejected
4269,2023-02-08 00:00:00,81,Paper,110.98,Location_13,Pending
4270,2023-12-07 00:00:00,75,Plastic,120.21,Location_17,Pending
